自動車メーカー,車種,型式,年式,駆動方法,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,仕様,備考,注意事項,定価,送料,SET価格
トヨタ,カムリ,AVV50,11～17,2WD,,112481,,293933,TO-AVV50-qq-e-44,TO-AVV50-qq-e-d-44,TO-AVV50,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-70/0～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カムリ,AXVH70,17～UP,2WD,,112481,,294179,TO-AXVH70-qq-e-195k,TO-AXVH70-qq-e-d-195k,TO-AXVH70,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-70/0～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カムリスポーツ,AXVH70,18～UP,2WD,,112481,,294180,TO-AXVH70WS-qq-e-15k,TO-AXVH70WS-qq-e-d-15k,TO-AXVH70WS,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-70/0～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラ,ZWE211/NRE210,19～UP,2WD,,112481,,294256,TO-ZWE211-qq-e-16k,TO-ZWE211-qq-e-d-16k,TO-ZWE211,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-90/-10～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,取付後の減衰力調整が不可になります。(フロントは加工すれば可能です),,129800,2500,127900
トヨタ,カローラスパシオ,E110W,88～95,2WD,,112481,,294190,TO-E110-qq-e-129,TO-E110-qq-e-d-129,TO-E110,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-60/-10～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラスポーツ,ZWE211H/NRE210H,19～UP,2WD,,112481,,294001,TO-ZWE211-qq-e-17k,TO-ZWE211-qq-e-d-17k,TO-ZWE211,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-90/-10～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,取付後の減衰力調整が不可になります。(フロントは加工すれば可能です),,129800,2500,127900
トヨタ,カローラツーリングハイブリッド,ZWE211W/NRE210W,18～UP,2WD,,112481,,294257,TO-ZWE211-qq-e-18k,TO-ZWE211-qq-e-d-18k,TO-ZWE211,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-90/-10～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,取付後の減衰力調整が不可になります。(フロントは加工すれば可能です),,129800,2500,127900
トヨタ,カローラフィールダー,NZE141G/ZRE142G,06～UP,2WD,,112481,,294222,TO-NZE141-qq-e-240k,TO-NZE141-qq-e-d-240k,TO-NZE141,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/鉄<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラフィールダー,ZZE122G/ZZE123G,00～06,2WD,,112481,,294002,TO-ZZE122-qq-e-98,TO-ZZE122-qq-e-d-98,TO-ZZE122,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/鉄<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラランクス,NZE121/ZZE122,01～06,2WD,,112481,,294244,TO-ZNE121-qq-e-19k,TO-ZNE121-qq-e-d-19k,TO-ZNE121,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラランクス,ZZE123,01～06,2WD,,112481,,294259,TO-ZZE123-qq-e-52,TO-ZZE123-qq-e-d-52,TO-ZZE123,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラルミオン,NZE151N/ZRE152N,07～UP,2WD,,112481,,293971,TO-NZE151-qq-e-242k,TO-NZE151-qq-e-d-242k,TO-NZE151,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/4<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-80/-20～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラルミオン,ZRE154N,07～UP,4WD,,112481,,293995,TO-ZRE154-qq-e-303k,TO-ZRE154-qq-e-d-303k,TO-ZRE154,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-10～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,カローラレビン/スプリンタートレノ,AE111,88～95,2WD,,112481,,293925,TO-AE111-qq-e-51,TO-AE111-qq-e-d-51,TO-AE111,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,ARS220,18～UP,2WD,,112481,,294178,TO-ARS220-qq-e-193k,TO-ARS220-qq-e-d-193k,TO-ARS220,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,147900
トヨタ,クラウン,GRS180/GRS182/GRS184,03～08,2WD,,112481,,294192,TO-GRS180-qq-e-56,TO-GRS180-qq-e-d-56,TO-GRS180,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GRS181/GRS183,03～08,4WD,,112481,,294193,TO-GRS181-qq-e-57,TO-GRS181-qq-e-d-57,TO-GRS181,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GRS200/GRS202/GRS204,08～12,2WD,,112481,,294305,TO-GRS200-qq-e-58,TO-GRS200-qq-e-d-58,TO-GRS200,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GRS201/GRS203,08～12,4WD,,112481,,293945,TO-GRS201-qq-e-59,TO-GRS201-qq-e-d-59,TO-GRS201,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GRS210/GRS214,12～18,2WD,,112481,,293946,TO-GRS210-qq-e-60,TO-GRS210-qq-e-d-60,TO-GRS210,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GRS211,12～18,4WD,,112481,,294194,TO-GRS211-qq-e-20k,TO-GRS211-qq-e-d-20k,TO-GRS211,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GS151/JZS151/LS151,95～01,2WD,,112481,,293949,TO-GS151-qq-e-212k,TO-GS151-qq-e-d-212k,TO-GS151,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウン,GS171/JZS171,99～03,2WD,,112481,,294306,TO-GS171-qq-e-213k,TO-GS171-qq-e-d-213k,TO-GS171,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/14<br>自由長(F/R):150/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンエステート,JZS171W/JZS175W/GS171W,99～03,2WD,,112481,,294210,TO-JZS171-qq-e-103,TO-JZS171-qq-e-d-103,TO-JZS171,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンハイブリッド,AWS210,12～18,2WD,,112481,,293934,TO-AWS210-qq-e-21k,TO-AWS210-qq-e-d-21k,TO-AWS210,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンハイブリッド,GWS204,13～18,2WD,,112481,,294197,TO-GWS204-qq-e-22k,TO-GWS204-qq-e-d-22k,TO-GWS204,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンマジェスタ,GWS214,13～UP,2WD,,112481,,293951,TO-GWS214-qq-e-215k,TO-GWS214-qq-e-d-215k,TO-GWS214,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンマジェスタ,JZS14,91～95,2WD,,112481,,294209,TO-JZS14-qq-e-61,TO-JZS14-qq-e-d-61,TO-JZS14,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンマジェスタ,JZS15,95～99,2WD,,112481,,293959,TO-JZS15-qq-e-62,TO-JZS15-qq-e-d-62,TO-JZS15,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンマジェスタ,URS206,09～13,2WD,,112481,,294240,TO-URS206-qq-e-65,TO-URS206-qq-e-d-65,TO-URS206,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,152900
トヨタ,クラウンマジェスタ,UZS171/JZS177,99～04,2WD,,112481,,294241,TO-UZS171-qq-e-301k,TO-UZS171-qq-e-d-301k,TO-UZS171,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,クラウンマジェスタ,UZS186,04～09,2WD,,112481,,294242,TO-UZS186-qq-e-64,TO-UZS186-qq-e-d-64,TO-UZS186,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,152900
トヨタ,クレスタ,JZX100,96～00,2WD,,112481,,293962,TO-JZX100-qq-e-53,TO-JZX100-qq-e-d-53,TO-JZX100,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,サクシード,NCP160V,14～UP,2WD,,112481,,294214,TO-NCP160-qq-e-228k,TO-NCP160-qq-e-d-228k,TO-NCP160,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):7/7.5<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-90/-20～-50<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,サクシード,NCP58G,02～14,2WD,,112481,,294311,TO-NCP58-qq-e-231k,TO-NCP58-qq-e-d-231k,TO-NCP58,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/7.5<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-90/-20～-50<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,シエナ,GSL30L,10～UP,2WD,,112481,,293950,TO-GSL30L-qq-e-214k,TO-GSL30L-qq-e-d-214k,TO-GSL30L,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/10<br>自由長(F/R):160/155<br>ダウン量(F/R):0～-100/-80～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,スープラ,DB82/DB22/DB42,19～UP,2WD,,112481,,294189,TO-DB82-qq-e-23k,TO-DB82-qq-e-d-23k,TO-DB82,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/14<br>自由長(F/R):135/160<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,サスペンションを変えるとエラー表示がでます。キャンセラーは付属していません。,,129800,2500,147900
トヨタ,スープラ,JZA70,86～92,2WD,,112481,,294309,TO-JZA70-qq-e-221k,TO-JZA70-qq-e-d-221k,TO-JZA70,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-80/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,スープラ,JZA80,93～98,2WD,,112481,,293957,TO-JZA80-qq-e-78,TO-JZA80-qq-e-d-78,TO-JZA80,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-80/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,スペイド,NSP140/NCP141/NSP141,12～15,2WD,,112481,,294220,TO-NSP140-qq-e-237k,TO-NSP140-qq-e-d-237k,TO-NSP140,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4.5<br>自由長(F/R):180/170<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,セリカ,ZZT230,99～06,2WD,ノーマルストラットのみ,112481,,294260,TO-ZZT230-qq-e-45,TO-ZZT230-qq-e-d-45,TO-ZZT230,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/4<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-70/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,セリカ,ZZT231,99～06,2WD,ノーマルストラットのみ,112481,,294261,TO-ZZT231-qq-e-46,TO-ZZT231-qq-e-d-46,TO-ZZT231,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/4<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-70/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,セルシオ,UCF10,89～94,2WD,,112481,,294238,TO-UCF10-qq-e-47,TO-UCF10-qq-e-d-47,TO-UCF10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,セルシオ,UCF20,94～00,2WD,,112481,,294239,TO-UCF20-qq-e-48,TO-UCF20-qq-e-d-48,TO-UCF20,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,セルシオ,UCF30,00～06,2WD,,112481,,293992,TO-UCF30-qq-e-49,TO-UCF30-qq-e-d-49,TO-UCF30,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,センチュリー,GZG50,97～UP,2WD,,112481,,294198,TO-GZG50-qq-e-79,TO-GZG50-qq-e-d-79,TO-GZG50,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,152900
トヨタ,ソアラ,JZZ30,91～00,2WD,,112481,,294211,TO-JZZ30-qq-e-74,TO-JZZ30-qq-e-d-74,TO-JZZ30,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ソアラ,UZZ40,00～05,2WD,,112481,,293993,TO-UZZ40-qq-e-75,TO-UZZ40-qq-e-d-75,TO-UZZ40,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,タンク/ルーミー,M900A,16～UP,2WD,,112481,,294213,TO-M900-qq-e-225k,TO-M900-qq-e-d-225k,TO-M900,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/5<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,チェイサー,JZX100,96～00,2WD,,112481,,293961,TO-JZX100-qq-e-50,TO-JZX100-qq-e-d-50,TO-JZX100,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,AZR60,01～07,2WD,,112481,,294187,TO-AZR60-qq-e-112,TO-AZR60-qq-e-d-112,TO-AZR60,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/10<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-100/-80～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,AZR65,01～07,4WD,,112481,,294188,TO-AZR65-qq-e-113,TO-AZR65-qq-e-d-113,TO-AZR65,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/10<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-100/-80～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,ZRR70,07～UP,2WD,,112481,,294245,TO-ZRR70-qq-e-114,TO-ZRR70-qq-e-d-114,TO-ZRR70,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/10<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-100/-80～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,ZRR75,07～UP,4WD,,112481,,293996,TO-ZRR75-qq-e-115,TO-ZRR75-qq-e-d-115,TO-ZRR75,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/10<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-100/-80～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,ZRR80G/ZWR80G/ZRR80W,14～UP,2WD,,112481,,293997,TO-ZRR80-qq-e-116,TO-ZRR80-qq-e-d-116,TO-ZRR80,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):-45～-100/-40～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ノア,ZRR85G/ZRR85W,14～UP,4WD,,112481,,294251,TO-ZRR85-qq-e-307k,TO-ZRR85-qq-e-d-307k,TO-ZRR85,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):-45～-100/-40～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ハリアー,ASU60W/ZSU60W,13～UP,2WD,,112481,,293932,TO-ASU60-qq-e-194k,TO-ASU60-qq-e-d-194k,TO-ASU60,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):7/7.5<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-100/-55-～-90<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ハリアー,MCU30W/MCU31W/GSU30W/GSU31W/ACU30W,03～13,2WD,,112481,,293964,TO-MCU30-qq-e-226k,TO-MCU30-qq-e-d-226k,TO-MCU30,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/ピロ固定式<br>キャンバー調整(F/R):○/○<br>スプリングレート(F/R):9/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-100/0-～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアロア側ボルト穴、15φ or 17φ確認,,129800,2500,127900
トヨタ,ハリアーハイブリッド,MHU38W,05～10,4WD,,112481,,293965,TO-MHU38-qq-e-227k,TO-MHU38-qq-e-d-227k,TO-MHU38,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/ピロ固定式<br>キャンバー調整(F/R):○/○<br>スプリングレート(F/R):9/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-100/0-～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアロア側ボルト穴、15φ or 17φ確認,,129800,2500,127900
トヨタ,ファンカーゴ,NCP20/NCP21,99～02,2WD,,112481,,294215,TO-NCP20-qq-e-117,TO-NCP20-qq-e-d-117,TO-NCP20,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/3.5<br>自由長(F/R):200/190<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
