自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
トヨタ,ノア/ヴォクシー/エスクァイア,ZRR80G/ZRR80W,2014/1～,Si/G/X/ZS/V,FF/2000,87840,,241988,974-62P-CBLF-qq-e-f1-410,974-62P-CBLF-qq-e-d-410,4996338078308,974 62P CBLF,CUSCO,STREET ZERO,,5k(6・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-90～0/-80～-45,-55～-20/-70～-50,-45/-55,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,ノアハイブリッド/ヴォクシーハイブリッド/エスクァイアハイブリッド,ZWR80G,2014/2～,X/G/V,FF/1800,87840,,241595,974-62P-CBLF-qq-e-f1-418,974-62P-CBLF-qq-e-d-418,4996338078308,974 62P CBLF,CUSCO,STREET ZERO,,5k(6・7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-90～0/-85～-50,-55～-20/-75～-55,-45/-60,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,パッソ,KGC10/QNC10,2004/6～2010/2,レーシー/X/G,FF/1000・1300,92160,,241815,948-62P-CBF-qq-e-f1-421,948-62P-CBF-qq-e-d-421,4996338078155,948 62P CBF,CUSCO,STREET ZERO,,4k(5)/2.7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～0/-60～-35,-60～-20/-60～-35,-40/-45,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,パッソ,KGC30,2010/2～2016/4,X,FF/1000,92160,,241816,948-62P-CBF-qq-e-f1-422,948-62P-CBF-qq-e-d-422,4996338078155,948 62P CBF,CUSCO,STREET ZERO,,4k(5)/2.7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-5/-60～-35,-55～-15/-60～-35,-35/-45,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,ハリアーハイブリッド,AVU65W,2014/1～,グランド/エレガンス/プレミアム,4WD/2500,90720,,241571,940-62P-CBF-qq-e-f1-105,940-62P-CBF-qq-e-d-105,4996338076960,940 62P CBF,CUSCO,STREET ZERO,,7k/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-15/-60～-20,-45～-15/-60～-20,-45/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,126000,100700
トヨタ,ピクシスエポック,LA300A,2012/5～,X/L/D,FF/660,84960,,241297,780-62P-CBF-qq-e-f1-1366,780-62P-CBF-qq-e-d-1366,4996338078544,780 62P CBF,CUSCO,STREET ZERO,,4k(5・6)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ピクシスジョイ,LA260A,2016/8～,C/F/S,4WD/660・660T,84960,,241284,769-62P-CBF-qq-e-f1-1359,769-62P-CBF-qq-e-d-1359,4996338078506,769 62P CBF,CUSCO,STREET ZERO,,5k(6・7)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-54～-25/-35～0,-45～-25/-35～-10,-40/-30,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ピクシスジョイ,LA250A,2016/8～,C/F/S,FF/660・660T,84960,,241949,780-62P-CBF-qq-e-f1-1364,780-62P-CBF-qq-e-d-1364,4996338078544,780 62P CBF,CUSCO,STREET ZERO,,4k(5・6)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-43～-15/-40～-5,-40～-20/-35～-5,-35/-25,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ピクシススペース,L575A,2011/9～2017/1,L/X/カスタムG/カスタムX,FF/660,84960,,241535,780-62P-CBF-qq-e-f1-1361,780-62P-CBF-qq-e-d-1361,4996338078544,780 62P CBF,CUSCO,STREET ZERO,,4k(5・6)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-30/-45～-15,-55～-35/-45～-15,-45/-35,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ピクシススペース,L585A,2011/9～2017/1,L/X/カスタムG/カスタムX/カスタムRS,4WD/660・660T,84960,,241523,769-62P-CBF-qq-e-f1-635,769-62P-CBF-qq-e-d-635,4996338078506,769 62P CBF,CUSCO,STREET ZERO,,5k(6・7)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ファンカーゴ,NCP25,1999/8～2005/9,G/X/J,4WD/1500,99360,,241364,150-62P-CN-qq-e-f1-433,150-62P-CN-qq-e-d-433,4996338091123,150 62P CN,CUSCO,STREET ZERO,強化ゴム調整式/強化ゴム固定式,3.5k(4・5・6)/3.5k(4・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～0/-52～-15,-75～-30/-50～-20,-50/-45,65/65,250/200,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
トヨタ,ファンカーゴ,NCP20/NCP21,1999/8～2005/9,G/X/J,FF/1300・1500,90720,,241363,134-62P-CNF-qq-e-f1-143,134-62P-CNF-qq-e-d-143,4996338071071,134 62P CNF,CUSCO,STREET ZERO,強化ゴム調整式/-,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～0/-90～-55,-55～-15/-85～-55,-35/-55,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,126000,100700
トヨタ,プリウス,ZVW30,2009/5～2015/12,G・Sツーリングセレクション/G・Sソーラーパネル付ムーンルーフ車/G/S/L,FF/1800,87840,,241576,951-62P-CBF-qq-e-f1-437,951-62P-CBF-qq-e-d-437,4996338078186,951 62P CBF,CUSCO,STREET ZERO,,4k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,ツーリングセレクション ムーンルーフ:-67～0 G・S・L:-54～0/-52～-14,-50～-20/-50～-30,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,プリウス,ZVW50/ZVW51,2015/12～,E/S/A/Aプレミアム&各グレードツーリングセレクション,FF/1800,87840,,241125,1A1-62P-CBF-qq-e-f1-48,1A1-62P-CBF-qq-e-d-48,4996338076168,1A1 62P CBF,CUSCO,STREET ZERO,,5k(6)/4.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-45～-5/-40～0,-35～-10/-35～-10,-30/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,フロント車高-40mm時、フロントメンバー地上高が92mmとなります<br>オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,プリウス,ZVW55,2015/12～,S/A/Aプレミアム&各グレードツーリングセレクション,4WD/1800,87840,,241368,1A2-62P-CBF-qq-e-f1-50,1A2-62P-CBF-qq-e-d-50,4996338076175,1A2 62P CBF,CUSCO,STREET ZERO,,5k(6)/4.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-5/-40～0,-35～-10/-35～-10,-35/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,フロント車高-40mm時、フロントメンバー地上高が92mmとなります<br>オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,プリウスα,ZVW40W/ZVW41W,2011/5～,G・Sツーリングセレクション/S・Lセレクション/G/S,FF/1800,87840,,241579,952-62P-CBF-qq-e-f1-443,952-62P-CBF-qq-e-d-443,4996338078209,952 62P CBF,CUSCO,STREET ZERO,,4k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～0/-75～-27,-65～-25/-65～-35,-40/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
トヨタ,ポルテ,NNP10/NNP11,2004/7～2012/7,i/r,FF/1300・1500,90720,,241837,134-62P-CNF-qq-e-f1-145,134-62P-CNF-qq-e-d-145,4996338071071,134 62P CNF,CUSCO,STREET ZERO,強化ゴム調整式/-,3.5k(4・5)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,126000,100700
トヨタ,ポルテ,NSP140/NCP141,2012/7～,X/Y/F/G/V,FF/1300・1500,84960,,241586,962-62P-CBF-qq-e-f1-875,962-62P-CBF-qq-e-d-875,4996338078261,962 62P CBF,CUSCO,STREET ZERO,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,マークII/ヴェロッサ,JZX110,2000/10～2004/11,IR-V/IR-S/VR25/V25,FR/2500・2500T,92160,,241605,177-61P-CN-qq-e-f1-220,177-61P-CN-qq-e-d-220,4996338091192,177 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,14k(12・16・18)/10k(9・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-78～0/-130～-2,-60～-20/-65～-30,-45/-50,65/65,200/250,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX100,1992/10～2000/10,ツアラーS/ツアラーV,FR/2500・2500T,92160,,241604,175-61P-CN-qq-e-f1-345,175-61P-CN-qq-e-d-345,4996338091178,175 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(11・12)/6k(7・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-100～0/-115～0,-80～0/-80～0,-45/-50,65/65,200/250,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,250G/300G,FR/2500・3000,92160,,241123,198-61P-CN-qq-e-f1-454,198-61P-CN-qq-e-d-454,4996338091260,198 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(11・12)/6k(7・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-100～0/-115～0,-60～-20/-50～-20,-45/-50,65/65,200/250,全長調整式/全長調整式,赤,取付時リヤ左側のインナーフェンダーカバー(燃料管のカバー)取り外しが必要<br>オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,マークX,GRX130,2009/10～,2.5Sパッケージ,FR/2500,92160,,241845,198-61P-CN-qq-e-f1-458,198-61P-CN-qq-e-d-458,4996338091260,198 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(11・12)/6k(7・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-115～0,-55～-15/-50～-20,-40/-50,65/65,200/250,全長調整式/全長調整式,赤,取付時リヤ左側のインナーフェンダーカバー(燃料管のカバー)取り外しが必要<br>オプションをご希望の場合、事前にお問合せください,,128000,102100
トヨタ,ラクティス,NSP120,2010/11～2016/9,G/X,FF/1300,84960,,241982,962-62P-CBF-qq-e-f1-876,962-62P-CBF-qq-e-d-876,4996338078261,962 62P CBF,CUSCO,STREET ZERO,,5k(6・7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-93～0/-49～-15,-70～-30/-40～-20,-50/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
トヨタ,ルーミー,M900A,2016/11～,X/XS/G/GS/カスタムG/カスタムGS,FF/1000,87840,,241848,1A6-62P-CBF-qq-e-f1-55,1A6-62P-CBF-qq-e-d-55,4996338074270,1A6 62P CBF,CUSCO,STREET ZERO,,3.5k(4・5)/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-45～0/-40～-15,-40～-10/-40～-20,-35/-30,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,180SX,RS13/RPS13,1989/3～1998/12,I/II/G/R/X/S,FR/1800T・2000・2000T,106560,,241132,220-61P-CN-qq-e-f1-510,220-61P-CN-qq-e-d-510,4996338091291,220 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7K(6・8・9)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-98～0/-82～0,-60～0/-65～0,-45/-20,65/65,180/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
日産,エクストレイル,NT31/TNT31,2007/8～2013/11,20(25)S/20(25)X/20(25)St/20(25)Xt/アクシス,FR/1800T・2000・2000T<br>2002/2～生産車両は付属のカラーを使用し組み付けします(アッパーマウント形状変更のため),92160,,241958,846-62P-CBF-qq-e-f1-734,846-62P-CBF-qq-e-d-734,4996338076540,846 62P CBF,CUSCO,STREET ZERO,,6k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-81～0/-70～-35,-70～-30/-70～-35,-50/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,エルグランド,E51/NE51,2002/5～2010/8,XL/X/VG/V/ハイウェイスター,FR・4WD/3500<br>E51:2WD車マイナー前<br>NE51:4WD車,99360,,241548,841-62P-CBLF-qq-e-f1-728,841-62P-CBLF-qq-e-d-728,4996338076465,841 62P CBLF,CUSCO,STREET ZERO,,9k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,E51:-67～0 NE51:-77～-10/E51:-85～-45(-60～-20),E51:-60～-20 NE51:-60～-30/E51:-85～-45(-60～-30),E51:-30 NE51:-40/E51:-45,73/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,エルグランド,ME51,2004/12～2010/8,ハイウェイスター/ライダーS,FR/2500<br>2WD車 マイナー後,99360,,241785,841-62P-CBLF-qq-e-f1-729,841-62P-CBLF-qq-e-d-729,4996338076465,841 62P CBLF,CUSCO,STREET ZERO,,9k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-77～-10/-85～-45(-60～-20),-70～-30/-85～-45(-60～-30),-40/-45,73/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,エルグランド,TNE52/PNE52,2010/8～2013/6,250XG/ハイウェイスター/VIP,4WD/2500・3500<br>2013/7～の車両は取付不可(アッパーまわり形状違いのため),99360,,241550,843-62P-CBLF-qq-e-f1-733,843-62P-CBLF-qq-e-d-733,4996338076533,843 62P CBLF,CUSCO,STREET ZERO,,7k/9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-90～0/-65～0(-40～0),-50～-35/-50～-25(-40～-10),-40/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,エルグランド,TE52/PE52,2010/8～2013/6,250XG/ハイウェイスター/ライダー,FF/2500・3500<br>2013/7～の車両は取付不可(アッパーまわり形状違いのため),99360,,241549,842-62P-CBLF-qq-e-f1-731,842-62P-CBLF-qq-e-d-731,4996338076496,842 62P CBLF,CUSCO,STREET ZERO,,7k/10k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～0/-75～-25(-55～0),-50～-25/-50～-45(-50～-20),-35/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,キューブ,BZ11/YZ11,2002/10～2008/11,ライダー/トラビス/EX/SX/BX/14S/14RS/15M/15RX,FF/1400・1500,92160,,241140,266-62P-CBF-qq-e-f1-498,266-62P-CBF-qq-e-d-498,4996338071132,266 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～0/-62～-30,-60～-30/-60～-30,-50/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,キューブ,Z12,2008/11～,ライダー/15S/15X/15G,FF/1500,92160,,241863,267-62P-CBF-qq-e-f1-567,267-62P-CBF-qq-e-d-567,4996338071156,267 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-50～-20,-55～-25/-50～-20,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,キューブキュービック,BGZ11/YGZ11,2003/9～2008/11,ライダー/トラビス/EX/SX/BX/14S/14RS/15M/15RX,FF/1400・1500,92160,,241616,266-62P-CBF-qq-e-f1-500,266-62P-CBF-qq-e-d-500,4996338071132,266 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～0/-62～-30,-60～-30/-60～-30,-50/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,ジューク,YF15/F15,2010/6～,15RS/15RX/16GT,FF/1500・1600T,92160,,241628,271-62P-CBF-qq-e-f1-125,271-62P-CBF-qq-e-d-125,4996338071194,271 62P CBF,CUSCO,STREET ZERO,,5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,YF15:-90～0/-60～-30<br>F15:-85～0/-70～-45,YF15:-65～-20/-60～-35<br>F15:-60～-20/-70～-45,YF15:-60/-60<br>F15:-55/-70,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,シルビア,S13/PS13,1988/5～1993/10,J's/Q's/K's,FR/1800・1800T・2000・2000T,106560,,241371,220-61P-CN-qq-e-f1-512,220-61P-CN-qq-e-d-512,4996338091291,220 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7k(6・8・9)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-98～0/-82～0,-60～0/-65～0,-45/-20,65/65,180/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
日産,シルビア,S14,1993/10～1999/1,J's/Q's/K's,FR/2000・2000T,106560,,241373,222-61P-CN-qq-e-f1-514,222-61P-CN-qq-e-d-514,4996338091314,222 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-85～0,-55～0/-60～0,-55/-30,65/65,180/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
日産,シルビア,S15,1999/1～2002/8,スペックS/スペックR,FR/2000・2000T,106560,,241133,223-61P-CN-qq-e-f1-517,223-61P-CN-qq-e-d-517,4996338091338,223 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-80～0,-55～0/-60～0,-45/-35,65/65,180/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
日産,スカイライン,HR32/HCR32/ECR32,1989/5～1993/8,GTS/GTS-T/GTS-S タイプS/GTS-T タイプM,FR/2000・2000T・2500T・3000T<br>リヤショック:丸目形状,92160,,241376,230-61P-CN-qq-e-f1-536,230-61P-CN-qq-e-d-536,4996338091352,230 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(8・9・11・12)/8k(6・7・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-75～-15/-75～0,-75～-15/-65～0,-45/-35,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイライン,ER33/ECR33,1993/8～1998/5,GTS/GTS-25t/GTS タイプS/GTS-25t タイプS/GTS-25t タイプM,FR/2000・2500・2500T<br>リヤショック:丸目形状,92160,,241854,232-61P-CN-qq-e-f1-528,232-61P-CN-qq-e-d-528,4996338091390,232 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(8・9・11・12)/8k(6・7・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～-25/-83～0,-70～-25/-60～0,-40/-30,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイライン,ER34,1998/5～2001/6,25GT-t/25GT,FR/2500・2500T<br>リヤショック:丸目形状 ハイキャス無,92160,,241392,284-61P-CN-qq-e-f1-531,284-61P-CN-qq-e-d-531,4996338091598,284 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,9k(7・8・10・11)/7k(5・6・8・9)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～-30/-89～0,-60～-30/-55～0,-35/-30,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイライン,ER34,1998/5～2001/6,25GT-V/25GT-t,FR/2500T<br>リヤショック:コの字形状 ハイキャス付,92160,,241149,281-61P-CN-qq-e-f1-530,281-61P-CN-qq-e-d-530,4996338091550,281 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(8・9・11・12)/8k(6・7・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-87～-20/-81～0,-60～-20/-55～0,-30/-25,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイライン,CKV36,2007/10～2014/4,370GT,FR/3700,106560,,241151,288-61P-CN-qq-e-f1-522,288-61P-CN-qq-e-d-522,4996338091628,288 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,16k(11・12・14・18)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-65～0(-60～0)/-60～0,-40～0/-45～0,-35(-30)/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
日産,スカイラインGT-R,BNR32,1989/8～1994/12,GT-R/V-Spec/V-Spec II,4WD/2600T,92160,,241135,231-61P-CN-qq-e-f1-540,231-61P-CN-qq-e-d-540,4996338091376,231 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,11k(9・10・12・14)/9k(7・8・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-60～0/-83～0,-60～0/-45～0,-30/-15,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイラインGT-R,BCNR33,1995/1～1998/12,GTR/Vスペック,4WD/2600T,92160,,241136,233-61P-CN-qq-e-f1-538,233-61P-CN-qq-e-d-538,4996338091413,233 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,12k(10・11・14・16)/10k(8・9・11・12)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-65～-5/-90～0,-65～-5/-55～0,-40/-25,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイラインGT-R,BNR34,1999/1～2002/8,GTR/Vスペック,4WD/2600T,92160,,241390,282-61P-CN-qq-e-f1-542,282-61P-CN-qq-e-d-542,4996338091574,282 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,11k(10・12・14)/7k(8・9・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-107～-20/-140～-15,-75～-25/-85～-15,-65/-45,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,スカイラインクロスオーバー,J50,2009/7～,370GT/タイプP,FR/3700,106560,,241860,258-61P-CN-qq-e-f1-544,258-61P-CN-qq-e-d-544,4996338091499,258 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/-,16k(14・18)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-65～0/-65～0,-55～0/-60～0,-45/-50,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
