自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
日産,スカイライン,ER34,1998/5～2001/6,25GT-V/25GT-t,FR/2500T<br>リヤショック:コの字形状 ハイキャス付,108000,,241389,281-61N-CN-qq-e-f1-532,281-61N-CN-qq-e-d-532,4996338028471,281 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-100～-5(-95～0)/-95～0,-65～-15(-55～-10)/-60～0,-35(-30)/-30,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,スカイライン,CKV36,2007/10～2014/4,370GT,FR/3700,122400,,241634,288-61N-CN-qq-e-f1-523,288-61N-CN-qq-e-d-523,4996338028532,288 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,16k(11・12・14・18)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～0(-60～0)/-60～0,-40～0/-45～0,-35(-30)/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
日産,スカイラインGT-R,BNR32,1989/8～1994/12,GT-R/V-Spec/V-Spec II,4WD/2600T,108000,,241614,231-61N-CN-qq-e-f1-541,231-61N-CN-qq-e-d-541,4996338028327,231 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,10k(9・11・12)/8k(7・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0(-45～0)/-85～0,-45～-10(-40～-10)/-45～0,-30(-25)/-15,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,スカイラインGT-R,BCNR33,1995/1～1998/12,GTR/Vスペック,4WD/2600T,108000,,241378,233-61N-CN-qq-e-f1-539,233-61N-CN-qq-e-d-539,4996338028365,233 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,11k(10・12・14)/9k(8・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-45～0(-40～0)/-105～0,-40～-10(-35～-10)/-65～0,-35(-30)/-25,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,スカイラインGT-R,BNR34,1999/1～2002/8,GTR/Vスペック,4WD/2600T,108000,,241870,282-61N-CN-qq-e-f1-543,282-61N-CN-qq-e-d-543,4996338028495,282 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,11k(10・12・14)/7k(8・9・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-73～0(-68～0)/-150～-10,-75～-25(-65～-25)/-85～-15,-65(-60)/-45,65/65,200/200ヘルパースプリング,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,スカイラインクロスオーバー,J50,2009/7～,370GT/タイプP,FR/3700,122400,,241138,258-61N-CN-qq-e-f1-545,258-61N-CN-qq-e-d-545,4996338028440,258 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,16k(14・18)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～0/-65～0,-55～0/-60～0,-45/-50,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
日産,ステージア,WGNC34,1996/9～2001/10,25tRSV/25RS/25X/RS-Four,4WD/2500・2500T<br>リヤショック:丸目形状<br>RS-Four Sは適合不可,108000,,241152,290-61N-CN-qq-e-f1-551,290-61N-CN-qq-e-d-551,4996338028556,290 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,9k(8・10・11)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-80～-10/-85～0,-60～-10/-55～0,-40/-30,65/73,200/250ヘルパースプリング,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,ステージア,NM35,2001/10～2007/6,250RX Four/250tRX Four/250RS Four/250tRS Four,4WD/2500・2500T,122400,,241635,293-61N-CN-qq-e-f1-549,293-61N-CN-qq-e-d-549,4996338028587,293 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,12k(11・14)/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-70～0/-85～-10,-70～-10/-65～-10,-50/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
日産,ステージア,M35,2001/10～2007/6,250RX/250RSV/250RS,FR/2500・2500T,122400,,241872,292-61N-CN-qq-e-f1-547,292-61N-CN-qq-e-d-547,4996338028570,292 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,9k(8・10・11・12)/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-80～0/-65～0,-65～-10/-65～0,-50/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
日産,セレナ,C25/CC25,2005/5～2010/11,G/S/RS/RX/ライダー/ハイウェイスター,FF/2000<br>2WD車,115200,,241383,269-62N-CNL-qq-e-f1-555,269-62N-CNL-qq-e-d-555,4996338028464,269 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-50～-20(-30～0),-50～-10/-50～-20(-30～0),-35/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2対応(00B 60J 1016)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
日産,セレナ,FNC26,2010/11～2016/8,ハイウェイスター,4WD/2000,115200,,241868,273-62N-CN-qq-e-f1-565,273-62N-CN-qq-e-d-565,4996338098849,273 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,6k(7)/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～-15/-80～-50,-45～-25/-80～-50,-40/-50,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
日産,セレナ,FC26,2010/11～2016/8,ハイウェイスター,FF/2000,115200,,241626,269-62N-CNL-qq-e-f1-559,269-62N-CNL-qq-e-d-559,4996338028464,269 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-55～0/-60～-30(-40～-10),-55～-15/-60～-30(-40～-10),-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2対応(00B 60J 1016)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
日産,セレナ,GFC27,2016/8～,ハイウェイスター/ハイウェイスターG<br>同一車線自動運転技術「プロパイロット」装着車は適合未確認,FF/2000,115200,,241384,269-62N-CNL-qq-e-f1-563,269-62N-CNL-qq-e-d-563,4996338028464,269 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-45～0/-60～-30(-40～-10),-45～-5/-60～-30(-40～-10),-30/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
日産,フェアレディZ,Z32,1989/7～2000/7,300ZX/バージョンR/バージョンS,FR/3000・3000T,108000,,241855,249-61N-CN-qq-e-f1-580,249-61N-CN-qq-e-d-580,4996338028389,249 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,12k(11・14)/10k(9・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-60～0/-60～0,-45～0/-40～0,-15/-10,65/65,200/200,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
日産,フェアレディZ,Z33,2002/7～2008/12,バージョンS/バージョンST/バージョンT,FR/3500,122400,,241615,251-61N-CN-qq-e-f1-582,251-61N-CN-qq-e-d-582,4996338028402,251 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,10k(9・11・12)/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-40～0(-30～0)/-25～0,-30～0/-25～0,-20(-15)/-20,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
日産,フェアレディZ,Z34,2008/12～,,FR/3700,122400,,241857,252-61N-CN-qq-e-f1-585,252-61N-CN-qq-e-d-585,4996338028426,252 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,12k(10・11・14・16)/11k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-45～0(-40～0)/-45～0,-30～0/-40～0,-25(-20)/-25,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,リヤはショックアブソーバー本体を車両から取り外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,170000,130600
ホンダ,CR-Z,ZF1/ZF2,2010/2～2017/1,α,FF/1500,100800,,241398,309-62N-CB-qq-e-f1-618,309-62N-CB-qq-e-d-618,4996338028594,309 62N CB,CUSCO,STREET ZERO A,,6k(5・7・8・9)/4k(3.5・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-45～0/-53～-20,-45～-10/-40～-20,-40/-40,65/65,200/200,全長調整式/スペーサー調整式,青,e-con2対応(00B 60J 1212)<br>e-con2取付時フロントカウルトップの加工が必要<br>e-con2とセンターロック・ピロボールアッパーマウントの同時装着不可<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,S2000,AP1/AP2,1999/4～2009/9,,FR/2000・2200,108000,,241879,380-61N-CN-qq-e-f1-644,380-61N-CN-qq-e-d-644,4996338028761,380 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,10k(8・9・11・12・14)/12k(10・14・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-68～0/-70～0,-45～0/-70～0,-40/-50,65/65,200/180,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,アコード,CU2,2008/12～2013/3,,FF/2400,108000,,241402,354-61N-CN-qq-e-f1-654,354-61N-CN-qq-e-d-654,4996338028716,354 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,12k(11・14・16)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～0/-61～0,-40～0/-50～0,-30/-40,65/65,200/250,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,アコードツアラー,CW2,2008/12～2013/3,24E/24TL/24iL/スポーツスタイル,FF/2400,108000,,241650,354-61N-CN-qq-e-f1-657,354-61N-CN-qq-e-d-657,4996338028716,354 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,12k(11・14・16)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～0/-61～0,-40～0/-50～0,-30/-40,65/65,200/250,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,アコードユーロR,CL7,2002/10～2008/12,EURO R,FF/2000,108000,,241648,353-61N-CN-qq-e-f1-661,353-61N-CN-qq-e-d-661,4996338028686,353 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,14k(12・16・18・20)/8k(7・9・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-105～0/-55～0,-60～0/-55～0,-35/-30,65/65,200/250,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,インテグラタイプR,DC2,1995/10～2001/7,タイプR,FF/1800,108000,,241643,321-61N-CN-qq-e-f1-665,321-61N-CN-qq-e-d-665,4996338028655,321 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-73～0/-84～0,-45～0/-55～0,-30/-35,65/65,180/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1012)<br>e-con2装着時、純正ストラットバーの取り外しが必要<br>CUSCOストラットバー(商品コード311 540 AN)はe-con2との同時装着が可能<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,ヴェゼルハイブリッド,RU3,2013/12～,ハイブリッド/ハイブリッドX/ハイブリッドZ,FF/1500,100800,,241669,3A4-62N-CB-qq-e-f1-286,3A4-62N-CB-qq-e-d-286,4996338078735,3A4 62N CB,CUSCO,STREET ZERO A,,6k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-60～0/-70～-20,-60～-20/-60～-20,-40/-40,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,エリシオン/エリシオンプレステージ,RR1/RR2/RR3/RR4/RR5/RR6,2004/5～2012/5,2.4X/2.4M/2.4G/3.0VX/3.0VZ/3.0VG/2.4プレステージ/3.5プレスエージ,FF・4WD/2400・3000・3500<br>RR1/RR3/RR5:2WD車<br>RR2/RR4/RR6:4WD車<br>AFS付車可 ,115200,,241163,362-62N-CNL-qq-e-f1-693,362-62N-CNL-qq-e-d-693,4996338028754,362 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,10k(9・11)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,RR1:-80～0/-70～-40(-40～-15)<br>RR3:-80～0/-60～-30(-30～-5),RR1:-70～0/-70～-40(-40～-15)<br>RR3:-75～-5/-60～-30(-30～-5),-50/-30,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,オデッセイ/オデッセイアブソルート,RB1/RB2,2003/10～2008/10,S/M/L/アブソルート,FF・4WD/2400<br>RB1:2WD車<br>RB2:4WD車<br>AFS付車可,115200,,241423,394-62N-CN-qq-e-f1-705,394-62N-CN-qq-e-d-705,4996338028907,394 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,10k(9・11・12)/14k(12・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,RB1アブソルート:-105～0/-92～0<br>RB2アブソルート:-115～0/-106～-7,RB1アブソルート:-50～-20/-60～-30<br>RB2アブソルート:-55～-25/-65～-45,RB1アブソルート:-45/-50<br>RB2アブソルート:-55/-65,65/65,250/180,全長調整式/全長調整式,青,e-con2対応(00B 60J 1010)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,オデッセイアブソルート,RB3/RB4,2008/10～2013/11,,FF・4WD/2400<br>RB3:2WD車<br>RB4:4WD車,115200,,241182,394-62N-CN-qq-e-f1-709,394-62N-CN-qq-e-d-709,4996338028907,394 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,10k(9・11・12)/14k(12・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,RB3:-105～0/-86～0<br>RB4:-120～0/-110～-11,RB3:-45～-15/-50～-20<br>RB4:-65～-35/-70～-40,RB3:-45/-45<br>RB4:-60/-70,65/65,200/180,全長調整式/全長調整式,青,e-con2対応(00B 60J 1010)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,オデッセイアブソルート,RC2,2013/11～,アブソルートEX,4WD/2400,115200,,241185,398-62N-CN-qq-e-f1-721,398-62N-CN-qq-e-d-721,4996338070159,398 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,7k(8)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-55～0/-61～-9,-50～-15/-50～-15,-30/-30,73/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,オデッセイアブソルート,RC1,2013/11～,アブソルートEX,FF/2400,115200,,241891,397-62N-CN-qq-e-f1-719,397-62N-CN-qq-e-d-719,4996338028914,397 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,6k(7)/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-76～-10,-50～-10/-75～-40,-45/-50,73/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ジェイドハイブリッド,FR4,2015/5～,HYBRID/HYBRID X,FF/1500,115200,,241670,3A5-62N-CN-qq-e-f1-722,3A5-62N-CN-qq-e-d-722,4996338049025,3A5 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,6k(7)/9k(10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-70～0/-70～0,-50～0/-50～0,-40/-35,73/65,230/180,全長調整式/全長調整式,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,シビック,EG6,1991/9～1995/9,SiR,FF/1600,108000,,241154,315-61N-CN-qq-e-f1-724,315-61N-CN-qq-e-d-724,4996338028617,315 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-88～0/-94～-10,-65～0/-60～-10,-40/-35,65/65,180/200,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,シビック,EK4,1995/9～2000/8,SiR,FF/1600,108000,,241874,317-61N-CN-qq-e-f1-726,317-61N-CN-qq-e-d-726,4996338028631,317 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-82～0/-82～-15,-60～0/-50～-15,-45/-45,65/65,180/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1012)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,シビックタイプR,EK9,1997/8～2001/11,タイプR,FF/1600,108000,,241639,317-61N-CN-qq-e-f1-728,317-61N-CN-qq-e-d-728,4996338028631,317 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-82～0/-82～-15,-60～0/-50～-15,-45/-45,65/65,180/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1012)<br>e-con2装着時、純正ストラットバーの取り外しが必要<br>CUSCOストラットバー(商品コード311 540 AN)はe-con2との同時装着が可能<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
ホンダ,シビックタイプR,FD2,2007/3～2010/8,タイプR,FF/2000,115200,,241645,329-61N-CN-qq-e-f1-732,329-61N-CN-qq-e-d-732,4996338028679,329 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/-,8k(7・9・10)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-54～0/-59～-15,-40～0/-50～-15,-20/-25,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,e-con2対応(00B 60J 1212)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴン,RG2/RG4,2005/5～2009/10,G/B/24Z,4WD/2000・2400<br>4WD車,115200,,241886,390-62N-CNL-qq-e-f1-756,390-62N-CNL-qq-e-d-756,4996338028853,390 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,7k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-78～0/-83～-45(-53～-20),-65～-25/-80～-50(-50～-30),-45/-50,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴン,RG1/RG3,2005/5～2009/10,G/B/24Z,FF/2000・2400<br>2WD車,115200,,241887,391-62N-CNL-qq-e-f1-747,391-62N-CNL-qq-e-d-747,4996338028877,391 62N CNL,CUSCO,STREET ZERO A,強化ゴム固定式/-,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-65～0/-60～-30(-40～-10),-50～-10/-60～-40(-40～-20),-40/-40,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴン,RK2,2009/10～2015/4,G,4WD/2000<br>4WD車,115200,,241666,393-62N-CN-qq-e-f1-764,393-62N-CN-qq-e-d-764,4996338098894,393 62N CN,CUSCO,STREET ZERO A,強化ゴム固定式/-,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-78～0/-66～-18,-55～-15/-60～-25,-45/-50,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2対応(00B 60J 1216)<br>e-con2取付時、内装(カバー)の加工もしくは取外しが必要<br>リヤ側はe-con2のモニターとサードシートクッションとのクリアランスがほぼありませんのでサードシートの出し入れには注意<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴン,RK1,2009/10～2015/4,G/L/Li,FF/2000<br>2WD車,115200,,241420,392-62N-CNL-qq-e-f1-760,392-62N-CNL-qq-e-d-760,4996338028891,392 62N CNL,CUSCO,STREET ZERO A,純正形状ゴム製/-,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-78～0/-70～-40(-45～-15),-65～-20/-70～-45(-45～-20),-45/-45,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴン,RP1/RP3,2015/4～,,FF/1500,115200,,241434,3A6-62N-CN-qq-e-f1-770,3A6-62N-CN-qq-e-d-770,4996338049063,3A6 62N CN,CUSCO,STREET ZERO A,純正形状ゴム製/-,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-95～0/-55～-30,-60～-25/-55～-30,-45/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>本製品装着時の安全運転支援システム・ホンダセンシングの動作に関しては未確認<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴンスパーダ,RK5,2009/10～2015/4,G/L/Li,FF/2000<br>2WD車,115200,,241421,392-62N-CNL-qq-e-f1-768,392-62N-CNL-qq-e-d-768,4996338028891,392 62N CNL,CUSCO,STREET ZERO A,純正形状ゴム製/-,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-78～0/-70～-40(-45～-15),-65～-20/-70～-45(-45～-20),-45/-45,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,ステップワゴンスパーダ,RP3,2015/4～,スパーダ/スパーダクールスピリット,FF/1500,115200,,241433,3A6-62N-CN-qq-e-f1-289,3A6-62N-CN-qq-e-d-289,4996338049063,3A6 62N CN,CUSCO,STREET ZERO A,純正形状ゴム製/-,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-95～0/-55～-30,-60～-25/-55～-30,-45/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
ホンダ,フィット,GE6/GE8,2007/10～2013/9,G/L/X,FF/1300・1500<br>RS以外用,100800,,241884,386-62N-CB-qq-e-f1-789,386-62N-CB-qq-e-d-789,4996338028815,386 62N CB,CUSCO,STREET ZERO A,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-65～-30,-50～-10/-55～-30,-40/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フィット,GE6/GE8,2007/10～2013/9,RS(GE8),FF/1300・1500<br>RS専用,100800,,241408,385-62N-CB-qq-e-f1-799,385-62N-CB-qq-e-d-799,4996338028792,385 62N CB,CUSCO,STREET ZERO A,,6k(5・7・8・9)/3k(3.5・4・5)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-67～-30,-50～-10/-55～-30,-40/-45,65/65,200/200,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フィット,GK3/GK5,2013/9～,F/L/S/RS,FF/1300・1500,100800,,241430,3A2-62N-CB-qq-e-f1-809,3A2-62N-CB-qq-e-d-809,4996338028921,3A2 62N CB,CUSCO,STREET ZERO A,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-65～-25,-50～-10/-50～-25,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
