自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
ホンダ,ステップワゴン,RF3/RF4/RF5/RF6/RF7/RF8,H15/6～,2000～2400,,フロント,21800,,270580,CCRg-EP270-qq-e-5262k,CCRg-EP270-qq-e-d-5262k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ストリーム,RN1/RN2,H12/10～H15/9,1700～,リアドラム,フロント,21800,,270611,CCRg-EP280-qq-e-5263k,CCRg-EP280-qq-e-d-5263k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ストリーム,RN1/RN2,H15/9～H18/7,1700～,RN1(アブソルート除く),フロント,21800,,270612,CCRg-EP280-qq-e-5264k,CCRg-EP280-qq-e-d-5264k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,セイバー,UA1,H7/2～H10/10,2000～,,リア,21800,,270715,CCRg-EP312-qq-e-9510k,CCRg-EP312-qq-e-d-9510k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,セイバー,UA2/UA3,H7/2～H10/10,2500～3200,,フロント,21800,,270581,CCRg-EP270-qq-e-5265k,CCRg-EP270-qq-e-d-5265k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,セイバー,UA2/UA3,H7/2～H10/10,2500～3200,,リア,21800,,270716,CCRg-EP312-qq-e-9511k,CCRg-EP312-qq-e-d-9511k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,セイバー,UA4,H10/10～H15/6,2500,,フロント,21800,,270582,CCRg-EP270-qq-e-5266k,CCRg-EP270-qq-e-d-5266k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,セイバー,UA5,H10/10～H15/6,3200,,フロント,21800,,270838,CCRg-EP368-qq-e-5267k,CCRg-EP368-qq-e-d-5267k,4515693333688,EP368,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ドマーニ,MA4/MA5,H7/9～H9/3,1600～1800,MA5(No.1200001～),フロント,21800,,270615,CCRg-EP280-qq-e-5270k,CCRg-EP280-qq-e-d-5270k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ドマーニ,MA4/MA5/MA6,H4/10～H7/9,1600～1800,ABS付,フロント,21800,,270613,CCRg-EP280-qq-e-5268k,CCRg-EP280-qq-e-d-5268k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ドマーニ,MA5,H4/10～H7/9,1800,ABS無,フロント,21800,,270614,CCRg-EP280-qq-e-5269k,CCRg-EP280-qq-e-d-5269k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ドマーニ,MB5,H9/3～H13/6,1600,,フロント,21800,,270616,CCRg-EP280-qq-e-5271k,CCRg-EP280-qq-e-d-5271k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,トルネオ,CF3,H9/9～H14/1,1800,,リア,21800,,270717,CCRg-EP312-qq-e-9512k,CCRg-EP312-qq-e-d-9512k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,トルネオ,CF4/CF5,H9/9～H14/1,2000,,フロント,21800,,270583,CCRg-EP270-qq-e-5272k,CCRg-EP270-qq-e-d-5272k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,トルネオ,CF4/CF5,H9/9～H14/1,2000,,リア,21800,,270718,CCRg-EP312-qq-e-9513k,CCRg-EP312-qq-e-d-9513k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,トルネオユーロR,CL1,H12/6～H14/1,2200,,フロント,21800,,270839,CCRg-EP368-qq-e-5273k,CCRg-EP368-qq-e-d-5273k,4515693333688,EP368,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,トルネオユーロR,CL1,H12/6～H14/1,2200,,リア,21800,,270719,CCRg-EP312-qq-e-9514k,CCRg-EP312-qq-e-d-9514k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ビガー,CB5,H1/9～H4/1,2000,4輪ディスク,リア,21800,,270720,CCRg-EP312-qq-e-9515k,CCRg-EP312-qq-e-d-9515k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ビガー,CC2,H4/1～H7/2,2500,,フロント,21800,,270584,CCRg-EP270-qq-e-5274k,CCRg-EP270-qq-e-d-5274k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ビガー,CC2,H4/1～H7/2,2500,,リア,21800,,270722,CCRg-EP312-qq-e-9517k,CCRg-EP312-qq-e-d-9517k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,ビガー,CC3,H4/1～H7/2,2000,,リア,21800,,270721,CCRg-EP312-qq-e-9516k,CCRg-EP312-qq-e-d-9516k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE6,H19/10～H21/11,1300,No.～1300000(類別区分 003/006/007),フロント,21800,,270617,CCRg-EP280-qq-e-5275k,CCRg-EP280-qq-e-d-5275k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 001・Gグレード コンフォートビューパッケージ),フロント,21800,,271060,CCRg-EP473-qq-e-5278k,CCRg-EP473-qq-e-d-5278k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 003/007/008/015/016/020・Gグレード以外),フロント,21800,,271061,CCRg-EP473-qq-e-5279k,CCRg-EP473-qq-e-d-5279k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 003/007/016),フロント,21800,,271066,CCRg-EP473-qq-e-5286k,CCRg-EP473-qq-e-d-5286k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 008/015・Gグレード),フロント,21800,,271067,CCRg-EP473-qq-e-5287k,CCRg-EP473-qq-e-d-5287k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,4輪ディスク,フロント,21800,,270618,CCRg-EP280-qq-e-5276k,CCRg-EP280-qq-e-d-5276k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,リアドラム,フロント,21800,,270619,CCRg-EP280-qq-e-5277k,CCRg-EP280-qq-e-d-5277k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,4輪ディスク,フロント,21800,,271062,CCRg-EP473-qq-e-5280k,CCRg-EP473-qq-e-d-5280k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,リアドラム,フロント,21800,,271063,CCRg-EP473-qq-e-5281k,CCRg-EP473-qq-e-d-5281k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE7/GE9,H22/10～,1300～1500,,フロント,21800,,271068,CCRg-EP473-qq-e-5288k,CCRg-EP473-qq-e-d-5288k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分  001/002/003以外 4輪ディスク),フロント,21800,,271064,CCRg-EP473-qq-e-5284k,CCRg-EP473-qq-e-d-5284k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分 001/002/003・4輪ディスク),フロント,21800,,270620,CCRg-EP280-qq-e-5282k,CCRg-EP280-qq-e-d-5282k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分 001/002/003・リアドラム),フロント,21800,,270621,CCRg-EP280-qq-e-5283k,CCRg-EP280-qq-e-d-5283k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分 001/002/003以外 リアドラム),フロント,21800,,271065,CCRg-EP473-qq-e-5285k,CCRg-EP473-qq-e-d-5285k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H22/10～,1500,4輪ディスク No.1500001～,フロント,21800,,271069,CCRg-EP473-qq-e-5289k,CCRg-EP473-qq-e-d-5289k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GE8,H22/10～,1500,リアドラム No.1500001～,フロント,21800,,271070,CCRg-EP473-qq-e-5290k,CCRg-EP473-qq-e-d-5290k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GG7/GG8,H23/6～,1500,,フロント,21800,,271072,CCRg-EP473-qq-e-5292k,CCRg-EP473-qq-e-d-5292k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GK3/GK4,H25/9～,1300,G F/L/Sパッケージ,フロント,21800,,271075,CCRg-EP473-qq-e-5295k,CCRg-EP473-qq-e-d-5295k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィット,GK5/GK6/GK7/GP5/GP6,H25/9～,1500,GK5(RS除く),フロント,21800,,271077,CCRg-EP473-qq-e-5297k,CCRg-EP473-qq-e-d-5297k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィットRS,GK5,H25/9～,1500,,フロント,21800,,271076,CCRg-EP473-qq-e-5296k,CCRg-EP473-qq-e-d-5296k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィットハイブリッド,GP1,H22/10～,1300,,フロント,21800,,271071,CCRg-EP473-qq-e-5291k,CCRg-EP473-qq-e-d-5291k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィットハイブリッド,GP2,H23/6～,1300,,フロント,21800,,271073,CCRg-EP473-qq-e-5293k,CCRg-EP473-qq-e-d-5293k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィットハイブリッドRS,GP4,H24/5～,1500,,フロント,21800,,271074,CCRg-EP473-qq-e-5294k,CCRg-EP473-qq-e-d-5294k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フィットハイブリッドRS,GP4,H24/5～,1500,,リア,21800,,270723,CCRg-EP312-qq-e-9518k,CCRg-EP312-qq-e-d-9518k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フリード,GB3/GB4,H20/5～H28/9,1500,リアドラム,フロント,21800,,270622,CCRg-EP280-qq-e-5298k,CCRg-EP280-qq-e-d-5298k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フリード,GB5,H28/9～,1500,,フロント,21800,,271078,CCRg-EP473-qq-e-5299k,CCRg-EP473-qq-e-d-5299k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フリードスパイク,GB3/GB4,H22/7～H28/9,1500,,フロント,21800,,270623,CCRg-EP280-qq-e-5300k,CCRg-EP280-qq-e-d-5300k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,フリードスパイク,GB3/GB4/GP3,H23/10～,1500,,フロント,21800,,271079,CCRg-EP473-qq-e-5301k,CCRg-EP473-qq-e-d-5301k,4515693334739,EP473,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BA8/BA9,H3/9～H8/10,2200,,リア,21800,,270724,CCRg-EP312-qq-e-9519k,CCRg-EP312-qq-e-d-9519k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BB1/BB4,H3/9～H8/10,2200,V-TEC,フロント,21800,,270585,CCRg-EP270-qq-e-5302k,CCRg-EP270-qq-e-d-5302k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BB1/BB4,H3/9～H8/10,2200,V-TEC,リア,21800,,270725,CCRg-EP312-qq-e-9520k,CCRg-EP312-qq-e-d-9520k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BB5/BB7,H8/10～H12/9,2200,4WS,リア,21800,,270726,CCRg-EP312-qq-e-9521k,CCRg-EP312-qq-e-d-9521k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BB6/BB8,H8/10～H12/9,2200,V-TEC,フロント,21800,,270586,CCRg-EP270-qq-e-5303k,CCRg-EP270-qq-e-d-5303k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,プレリュード,BB6/BB8,H8/10～H12/9,2200,V-TEC,リア,21800,,270727,CCRg-EP312-qq-e-9522k,CCRg-EP312-qq-e-d-9522k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,モビリオ,GB1/GB2,H13/12～H20/6,1500,,フロント,21800,,270624,CCRg-EP280-qq-e-5304k,CCRg-EP280-qq-e-d-5304k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,モビリオスパイク,GK1/GK2,H14/9～H20/6,1500,リアドラム,フロント,21800,,270625,CCRg-EP280-qq-e-5305k,CCRg-EP280-qq-e-d-5305k,4515693332803,EP280,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,レジェンド,KA3/KA5/KA6,S62/2～H8/2,2000～2700,,リア,21800,,270728,CCRg-EP312-qq-e-9523k,CCRg-EP312-qq-e-d-9523k,4515693333121,EP312,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,レジェンド,KA7/KA8,H2/10～H8/2,3200～,,フロント,21800,,270587,CCRg-EP270-qq-e-5306k,CCRg-EP270-qq-e-d-5306k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,レジェンド,KA9,H10/9～,3500～,ユーロ,フロント,21800,,270840,CCRg-EP368-qq-e-5309k,CCRg-EP368-qq-e-d-5309k,4515693333688,EP368,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,レジェンド,KA9,H10/9～,3500～,ユーロ除く,フロント,21800,,270589,CCRg-EP270-qq-e-5308k,CCRg-EP270-qq-e-d-5308k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
ホンダ,レジェンド,KA9,H8/2～H10/9,3500～,,フロント,21800,,270588,CCRg-EP270-qq-e-5307k,CCRg-EP270-qq-e-d-5307k,4515693332704,EP270,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,AZ-3,EC5SA/ECPSA,H3/6～H5/9,1500～1800,4輪ディスク,リア,21800,,270558,CCRg-EP241-qq-e-9540k,CCRg-EP241-qq-e-d-9540k,4515693332414,EP241,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,RX-7,FC3S/FC3C,S60/10～H3/11,654×2,,フロント,21800,,270488,CCRg-EP159-qq-e-5312k,CCRg-EP159-qq-e-d-5312k,4515693331592,EP159,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,RX-7,FC3S/FC3C,S60/10～H3/11,654×2,,リア,21800,,270480,CCRg-EP118-qq-e-9538k,CCRg-EP118-qq-e-d-9538k,4515693331189,EP118,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,RX-7,FD3S,H3/11～H15/4,654×2,,フロント,21800,,270626,CCRg-EP282-qq-e-5313k,CCRg-EP282-qq-e-d-5313k,4515693332827,EP282,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,RX-7,FD3S,H3/11～H15/4,654×2,,リア,21800,,270481,CCRg-EP118-qq-e-9539k,CCRg-EP118-qq-e-d-9539k,4515693331189,EP118,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
マツダ,RX-8,SE3P,H15/4～H20/3,654×2,,フロント,21800,,270981,CCRg-EP416-qq-e-5310k,CCRg-EP416-qq-e-d-5310k,4515693334166,EP416,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
