自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
ホンダ,グレイス,GM6,15/06～,グレード:LX<br>駆動:FF,スプリング無,48593,,72024,KYB-qq-e-i-4185,KYB-qq-e-d-i-4185,フロント:WST5604AR/WST5604AL 各1本<br>リア:WSF2164 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,グレイス,GM9,15/06～,グレード:LX<br>駆動:4WD,スプリング無,48593,,72547,KYB-qq-e-i-4186,KYB-qq-e-d-i-4186,フロント:WST5676R/WST5676L 各1本<br>リア:WSF2164 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,グレイスハイブリッド,GM4,14/12～,"グレード:ハイブリッドDX,ハイブリッドLX,ハイブリッドEX<br>駆動:FF",スプリング付,50176,,72623,LKIT-GM4-qq-e-601,LKIT-GM4-qq-e-d-601,LKIT-GM4,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,グレイスハイブリッド,GM4,14/12～,"グレード:ハイブリッドDX,ハイブリッドLX,ハイブリッドEX<br>駆動:FF",スプリング無,48593,,72546,KYB-qq-e-i-4183,KYB-qq-e-d-i-4183,フロント:WST5604AR/WST5604AL 各1本<br>リア:WSF2164Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,グレイスハイブリッド,GM5,14/12～,"グレード:ハイブリッドDX,ハイブリッドLX,ハイブリッドEX<br>駆動:4WD",スプリング付,50176,,74403,LKIT-GM5-qq-e-602,LKIT-GM5-qq-e-d-602,LKIT-GM5,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,グレイスハイブリッド,GM5,14/12～,"グレード:ハイブリッドDX,ハイブリッドLX,ハイブリッドEX<br>駆動:4WD",スプリング無,48593,,71286,KYB-qq-e-i-4184,KYB-qq-e-d-i-4184,フロント:WST5676R/WST5676L 各1本<br>リア:WSF2164Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,シビック,FD1,05/09～,"グレード:1.8GL,1.8G<br>エンジン形式:R18A<br>駆動:FF",スプリング付,50176,,72107,LKIT-FD1-qq-e-272,LKIT-FD1-qq-e-d-272,LKIT-FD1,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,シビック,FD1,05/09～,"グレード:1.8GL,1.8G<br>エンジン形式:R18A<br>駆動:FF",スプリング無,48593,,74615,KYB-qq-e-i-3619,KYB-qq-e-d-i-3619,フロント:WST5433R/WST5433L 各1本<br>リア:WSF1115 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,シビック,FD2,06/04～,グレード:2.0GL<br>エンジン形式:K20A<br>駆動:FF<br>その他:タイプR除く,スプリング無,48593,,74616,KYB-qq-e-i-3620,KYB-qq-e-d-i-3620,フロント:WST5433R/WST5433L 各1本<br>リア:WSF1115 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,E-RF1,96/06～99/05,"グレード:G,W,N<br>エンジン形式:B20B<br>駆動:FF<br>その他:1000001～",スプリング付,50176,,72879,LKIT-RF1-qq-e-273,LKIT-RF1-qq-e-d-273,LKIT-RF1,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,E-RF1,96/06～99/05,"グレード:G,W,N<br>エンジン形式:B20B<br>駆動:FF<br>その他:1000001～",スプリング無,48593,,73607,KYB-qq-e-i-4187,KYB-qq-e-d-i-4187,フロント:WST3009R/WST3009L 各1本<br>リア:WSF2044 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,E-RF2,96/06～99/05,"グレード:G,W,N<br>エンジン形式:B20B<br>駆動:4WD<br>その他:1000001～",スプリング無,48593,,73608,KYB-qq-e-i-4188,KYB-qq-e-d-i-4188,フロント:WST3009R/WST3009L 各1本<br>リア:WSF2044 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,GF-RF1,99/05～,"グレード:DELUXEE,SPEEDEE,G,W<br>エンジン形式:B20B<br>駆動:FF<br>その他:1400001～",スプリング付,50176,,71830,LKIT-RF1-qq-e-274,LKIT-RF1-qq-e-d-274,LKIT-RF1,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,GF-RF1,99/05～,"グレード:DELUXEE,SPEEDEE,G,W<br>エンジン形式:B20B<br>駆動:FF<br>その他:1400001～",スプリング無,48593,,70788,KYB-qq-e-i-4189,KYB-qq-e-d-i-4189,フロント:WST3009R/WST3009L 各1本<br>リア:WSF2044 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,GF-RF2,99/05～,"グレード:DELUXEE,SPEEDEE,G,W<br>エンジン形式:B20B<br>駆動:4WD<br>その他:1400001～",スプリング付,50176,,73905,LKIT-RF2B-qq-e-275,LKIT-RF2B-qq-e-d-275,LKIT-RF2B,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,GF-RF2,99/05～,"グレード:DELUXEE,SPEEDEE,G,W<br>エンジン形式:B20B<br>駆動:4WD<br>その他:1400001～",スプリング無,48593,,72548,KYB-qq-e-i-4190,KYB-qq-e-d-i-4190,フロント:WST3009R/WST3009L 各1本<br>リア:WSF2044 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,LA-RF3,01/04～,"グレード:K,I,D,Y,DOAGON<br>エンジン形式:K20A<br>駆動:FF<br>その他:1000001～",スプリング付,50176,,73906,LKIT-RF3-qq-e-276,LKIT-RF3-qq-e-d-276,LKIT-RF3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,LA-RF3,01/04～,"グレード:K,I,D,Y,DOAGON<br>エンジン形式:K20A<br>駆動:FF<br>その他:1000001～",スプリング無,48593,,74617,KYB-qq-e-i-3621,KYB-qq-e-d-i-3621,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,LA-RF4,01/04～,"グレード:K,I,D,Y,DOAGON<br>エンジン形式:K20A<br>駆動:4WD<br>その他:1000001～",スプリング付,50176,,72880,LKIT-RF4-qq-e-278,LKIT-RF4-qq-e-d-278,LKIT-RF4,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,LA-RF4,01/04～,"グレード:K,I,D,Y,DOAGON<br>エンジン形式:K20A<br>駆動:4WD<br>その他:1000001～",スプリング無,48593,,73582,KYB-qq-e-i-3623,KYB-qq-e-d-i-3623,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,RG1,05/05～,"グレード:B,G<br>エンジン形式:K20A<br>外観形式:含むL,S,LSパッケージ,サイドリフトアップシート車<br>駆動:FF<br>その他:1000001～",スプリング付,50176,,74944,LKIT-RG1-qq-e-280,LKIT-RG1-qq-e-d-280,LKIT-RG1,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,RG1,05/05～,"グレード:B,G<br>エンジン形式:K20A<br>外観形式:含むL,S,LSパッケージ,サイドリフトアップシート車<br>駆動:FF<br>その他:1000001～",スプリング無,48593,,74117,KYB-qq-e-i-3629,KYB-qq-e-d-i-3629,フロント:WST5351R/WST5351L 各1本<br>リア:WSF1089 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,RG2,05/05～,"グレード:B,G<br>エンジン形式:K20A<br>外観形式:含むL,S,LSパッケージ,サイドリフトアップシート車<br>駆動:4WD<br>その他:1000001～",スプリング無,48593,,71721,KYB-qq-e-i-3630,KYB-qq-e-d-i-3630,フロント:WST5351R/WST5351L 各1本<br>リア:WSF1089 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,RG3/RG4,05/05～,"グレード:24Z<br>エンジン形式:K24A<br>駆動:FF,4WD<br>その他:1000001～",スプリング無,48593,,73260,KYB-qq-e-i-3631,KYB-qq-e-d-i-3631,フロント:WST5351R/WST5351L 各1本<br>リア:WSF1089 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF3,03/06～,"グレード:B,G(Sパッケージ可)<br>エンジン形式:K20A<br>駆動:FF<br>その他:1400001～",スプリング付,50176,,73907,LKIT-RF3-qq-e-277,LKIT-RF3-qq-e-d-277,LKIT-RF3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,UA-RF3,03/06～,"グレード:B,G(Sパッケージ可)<br>エンジン形式:K20A<br>駆動:FF<br>その他:1400001～",スプリング無,48593,,74116,KYB-qq-e-i-3622,KYB-qq-e-d-i-3622,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF4,03/06～,"グレード:B,G(Sパッケージ可)<br>エンジン形式:K20A<br>駆動:4WD<br>その他:1400001～",スプリング付,50176,,74432,LKIT-RF4-qq-e-279,LKIT-RF4-qq-e-d-279,LKIT-RF4,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,ステップワゴン,UA-RF4,03/06～,"グレード:B,G(Sパッケージ可)<br>エンジン形式:K20A<br>駆動:4WD<br>その他:1400001～",スプリング無,48593,,71245,KYB-qq-e-i-3624,KYB-qq-e-d-i-3624,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF5,03/06～,グレード:スパーダS<br>エンジン形式:K20A<br>駆動:FF<br>その他:1000001～,スプリング無,48593,,73257,KYB-qq-e-i-3625,KYB-qq-e-d-i-3625,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF6,03/06～,グレード:スパーダS<br>エンジン形式:K20A<br>駆動:4WD<br>その他:1000001～,スプリング無,48593,,73258,KYB-qq-e-i-3626,KYB-qq-e-d-i-3626,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF7,03/06～,"グレード:24L,スパーダ24T<br>エンジン形式:K24A<br>駆動:FF<br>その他:1000001～",スプリング無,48593,,72761,KYB-qq-e-i-3627,KYB-qq-e-d-i-3627,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ステップワゴン,UA-RF8,03/06～,"グレード:24L,スパーダ24T<br>エンジン形式:K24A<br>駆動:4WD<br>その他:1000001～",スプリング無,48593,,74618,KYB-qq-e-i-3628,KYB-qq-e-d-i-3628,フロント:WST5224R/WST5224L 各1本<br>リア:WSF2060 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,ストリーム,RN1,01/10～06/07,"グレード:G,L(Sパッケージ含む)<br>エンジン形式:D17A<br>駆動:FF<br>その他:1100001～",スプリング無,58952,,70742,KYB-qq-e-i-3632,KYB-qq-e-d-i-3632,フロント:WST7003R/WST7003L 各1本<br>リア:WSF9118 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,92400,73300,,
ホンダ,ストリーム,RN3,01/10～06/07,"グレード:IL,IS<br>エンジン形式:K20A<br>駆動:FF<br>その他:1100001～",スプリング付,59013,,74433,LKIT-RN3-qq-e-285,LKIT-RN3-qq-e-d-285,LKIT-RN3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,92500,73300,,
ホンダ,ストリーム,RN3,01/10～06/07,"グレード:IL,IS<br>エンジン形式:K20A<br>駆動:FF<br>その他:1100001～",スプリング無,58952,,70743,KYB-qq-e-i-3634,KYB-qq-e-d-i-3634,フロント:WST7003R/WST7003L 各1本<br>リア:WSF9118 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,92400,73300,,
ホンダ,ゼスト/ゼストスポーツ,JE1,06/03～,グレード:W/Wターボ<br>駆動:FF・ターボ共通,スプリング無,41523,,71246,KYB-qq-e-i-3639,KYB-qq-e-d-i-3639,フロント:WST5357R/WST5357L 各1本<br>リア:WSF1065Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,ゼスト/ゼストスポーツ,JE1,06/03～,グレード:全グレード(除くW/Wターボ)<br>駆動:FF・ターボ共通,スプリング無,41523,,72762,KYB-qq-e-i-3638,KYB-qq-e-d-i-3638,フロント:WST5357R/WST5357L 各1本<br>リア:WSF1065 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモス/バモスホビオ,HJ1,03/04～,"グレード:ホビオプロ<br>エンジン形式:E07Z<br>駆動:FR<br>その他:4ナンバー,1000001～",スプリング無,41523,,70747,KYB-qq-e-i-3648,KYB-qq-e-d-i-3648,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモス/バモスホビオ,HJ2,03/04～,"グレード:ホビオプロ<br>エンジン形式:E07Z<br>駆動:4WD<br>その他:4ナンバー,1000001～",スプリング無,41523,,71723,KYB-qq-e-i-3649,KYB-qq-e-d-i-3649,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモス/バモスホビオ,HM1,01/09～,グレード:L-Sパッケージ/ターボSパッケージ<br>エンジン形式:E07Z<br>タイヤ:13インチホイール<br>駆動:FR,スプリング無,41523,,70746,KYB-qq-e-i-3641,KYB-qq-e-d-i-3641,フロント:WST3016R/WST3016L 各1本<br>リア:WSF1056 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,70200,,
ホンダ,バモス/バモスホビオ,HM1,99/06～,"グレード:M,L,ターボ<br>エンジン形式:E07Z<br>タイヤ:12インチホイール<br>駆動:FR<br>その他:1000001～",スプリング無,41523,,70745,KYB-qq-e-i-3640,KYB-qq-e-d-i-3640,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,70200,,
ホンダ,バモス/バモスホビオ,HM2,01/09～,グレード:L-Sパッケージ/ターボSパッケージ<br>エンジン形式:E07Z<br>タイヤ:13インチホイール<br>駆動:4WD,スプリング無,41523,,73261,KYB-qq-e-i-3643,KYB-qq-e-d-i-3643,フロント:WST3016R/WST3016L 各1本<br>リア:WSF1056 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,70200,,
ホンダ,バモス/バモスホビオ,HM2,99/06～,"グレード:M,L,ターボ<br>エンジン形式:E07Z<br>タイヤ:12インチホイール<br>駆動:4WD<br>その他:1000001～",スプリング無,41523,,71247,KYB-qq-e-i-3642,KYB-qq-e-d-i-3642,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,70200,,
