自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
日産,スカイライン,RHR30,81/08～85/08,"グレード:GTL,GTX,GTXEXT<br>エンジン形式:L20E<br>外観形式:ハッチバック",,57689,,74245,KYB-qq-e-i-2913,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,スカイライン,RPJR30,81/08～85/08,グレード:TIL<br>エンジン形式:Z18S<br>外観形式:ハッチバック,,57689,,72258,KYB-qq-e-i-2914,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,スカイライン,RR31,85/08～87/08,グレード:GTEX<br>エンジン形式:RB20D<br>外観形式:セダン<br>その他:アジャスタブル,,89067,,71705,KYB-qq-e-i-2930,KYB-qq-e-d-i-2930,フロント:SEP0030 2本<br>リア:SEA0030 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,130000,109500,,
日産,スカイライン,RUJR30,81/08～85/08,グレード:TIX<br>エンジン形式:Z20E<br>外観形式:ハッチバック,,57689,,74771,KYB-qq-e-i-2915,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,スカイライン,SR31,86/05～89/05,グレード:GTD<br>エンジン形式:RD28<br>外観形式:セダン<br>その他:アジャスタブル,,89067,,74080,KYB-qq-e-i-2934,KYB-qq-e-d-i-2934,フロント:SEP0030 2本<br>リア:SEA0030 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,130000,109500,,
日産,スカイライン,UJR30,81/08～82/10,"グレード:TIL,TIX<br>エンジン形式:Z20E<br>外観形式:セダン",,57689,,73222,KYB-qq-e-i-2916,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,スカイライン,YHR30,81/08～85/08,グレード:Y<br>エンジン形式:L20T<br>外観形式:セダン,,57689,,71703,KYB-qq-e-i-2917,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,セフィーロ,LNA31,90/08～,"エンジン形式:RB20DT<br>駆動:4WD,IRS",,54764,,73721,KYB-qq-e-i-2856,KYB-qq-e-d-i-2856,フロント:SSB9022 2本<br>リア:SSB9023 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78400,66000,,
日産,セフィーロ,NA31,90/08～92/06,"エンジン形式:RB20DT<br>駆動:4WD,IRS",,54764,,72247,KYB-qq-e-i-2857,KYB-qq-e-d-i-2857,フロント:SSB9022 2本<br>リア:SSB9023 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78400,66000,,
日産,フェアレディZ,KPGZ31,83/09～86/01,グレード:ZR2<br>エンジン形式:RB20DT<br>乗員数:4シーター<br>その他:除く アジャスタブル,,54099,,72248,KYB-qq-e-i-2858,KYB-qq-e-d-i-2858,フロント:SSP4078 2本<br>リア:SSB2004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,77400,75400,,
日産,フェアレディZ,KPZ31,83/09～86/10,グレード:ZR2<br>エンジン形式:RB20DT<br>乗員数:2シーター<br>その他:除く アジャスタブル,,54099,,74762,KYB-qq-e-i-2859,KYB-qq-e-d-i-2859,フロント:SSP4078 2本<br>リア:SSB2004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,77400,75400,,
日産,フェアレディZ,PGZ31,83/09～85/10,グレード:ZR1<br>エンジン形式:RB20DT<br>乗員数:4シーター<br>その他:除く アジャスタブル,,54099,,72729,KYB-qq-e-i-2860,KYB-qq-e-d-i-2860,フロント:SSP4078 2本<br>リア:SSB2004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,77400,75400,,
日産,フェアレディZ,Z33,02/07～03/10,エンジン形式:VQ35DE<br>駆動:FR,,58088,,74763,KYB-qq-e-i-2861,KYB-qq-e-d-i-2861,フロント:SSB9422R/SSB9422L 各1本<br>リア:SSB2073 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,83400,69300,,
日産,ローレル,EJC31/KEJC31,80/11～84/10,エンジン形式:LD28<br>外観形式:セダン/ハードトップ,,57689,,70942,KYB-qq-e-i-2863,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,FC31/FJC31/KFC31/KFJC31/TFJC31,80/10～84/10,"グレード:GL,SGL,STD,DS<br>エンジン形式:CA18S<br>外観形式:セダン/ハードトップ",,57689,,74241,KYB-qq-e-i-2864,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,HC31/HJC31/KHC31,80/11～84/10,"グレード:GX,SGL,MD,SGX,MD<br>エンジン形式:L20E,L20S,L20T<br>外観形式:セダン/ハードトップ<br>その他:除くリアオートレベライザー",,57689,,72250,KYB-qq-e-i-2866,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,JC31/SJC31/TJC31/TSJC31,80/11～84/10,"グレード:STD,CST,GL,STD,DS<br>エンジン形式:LD20<br>外観形式:セダン",,57689,,73219,KYB-qq-e-i-2870,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,NC31/KNC31,80/11～84/10,グレード:MD<br>エンジン形式:L28E<br>外観形式:セダン/ハードトップ<br>その他:除くリアオートレベライザー,,57689,,74764,KYB-qq-e-i-2876,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,PC31/PJC31/KPJC31/TPJC31,80/11～84/10,"グレード:CST,GL,SGL,STD,DS<br>エンジン形式:Z18S<br>外観形式:セダン/ハードトップ",,57689,,74242,KYB-qq-e-i-2882,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
日産,ローレル,UC31/UJC31/KUC31/KUJC31,80/11～84/10,"グレード:GL,SGL<br>エンジン形式:Z20S<br>外観形式:セダン/ハードトップ",,57689,,74765,KYB-qq-e-i-2889,出さない,フロント:SSC4012 2本<br>リア:SSB9004 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,82800,出さない,,
マツダ,RX-7,FC3C,85/09～89/07,グレード:カブリオレ<br>エンジン種別:ターボ<br>エンジン形式:13B<br>外観形式:カブリオレ<br>乗員数:2<br>その他:ハードサス 100001～200000,,72048,,71713,KYB-qq-e-i-3002,KYB-qq-e-d-i-3002,フロント:SST5030R/SST5030L 各1本<br>リア:SSB9012 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
マツダ,RX-7,FC3S,85/09～91/09,"グレード:GT-R,GT-X<br>エンジン種別:ターボ<br>エンジン形式:13B<br>外観形式:クーペ<br>その他:ハードサス,200001～",,72048,,71230,KYB-qq-e-i-3003,KYB-qq-e-d-i-3003,フロント:SST5030R/SST5030L 各1本<br>リア:SSB9012 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
マツダ,RX-7,FC3S,85/09～91/09,"グレード:アンフィニ<br>エンジン種別:ターボ<br>エンジン形式:13B<br>外観形式:クーペ<br>その他:スペシャルサス(AAサスナシ),ハードサス,119381～",,72048,,71712,KYB-qq-e-i-3001,KYB-qq-e-d-i-3001,フロント:SST5030R/SST5030L 各1本<br>リア:SSB9012 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
マツダ,RX-7,FC3S/FC3C,85/09～91/09,"グレード:含む「GT」<br>エンジン種別:ターボ<br>エンジン形式:13B<br>外観形式:クーペ,カブリオレ<br>その他:ハードサス,100001～,除くABS付車",,72048,,70721,KYB-qq-e-i-3000,KYB-qq-e-d-i-3000,フロント:SST5030R/SST5030L 各1本<br>リア:SSB9012 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
マツダ,ロードスター,NA6CE,89/06～,エンジン種別:DOHC<br>ドア数:2ドア<br>乗員数:2シーター<br>駆動:FR<br>その他:100001～,,54764,,70722,KYB-qq-e-i-3005,KYB-qq-e-d-i-3005,フロント:SSB9024 2本<br>リア:SSB9025 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78400,66000,,
マツダ,ロードスター,NA8C,89/06～,エンジン種別:DOHC<br>ドア数:2ドア<br>乗員数:2シーター<br>駆動:FR<br>その他:100001～,,54764,,70723,KYB-qq-e-i-3006,KYB-qq-e-d-i-3006,フロント:SSB9024 2本<br>リア:SSB9025 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78400,66000,,
三菱,GTO,Z15A,90/09～91/12,グレード:GTOツインターボ<br>エンジン形式:3000ガソリン<br>駆動:4WD<br>その他:ECS車,,72048,,73227,KYB-qq-e-i-2980,KYB-qq-e-d-i-2980,フロント:SST5073R.L 2本<br>リア:SSB9030 2本,KYB,SS For Street,1台分,装着後ECS機能は使用不可,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z15A,94/08～00/08,"グレード:GTOツインターボMR,GTO-SR<br>エンジン形式:3000ガソリン<br>駆動:4WD",,72048,,71709,KYB-qq-e-i-2978,KYB-qq-e-d-i-2978,フロント:SST5073R.L 2本<br>リア:SSB9052 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z15A,95/07～00/08,グレード:GTO-SR<br>エンジン形式:3000ガソリン<br>駆動:4WD<br>その他:ECS車,,72048,,74591,KYB-qq-e-i-2979,KYB-qq-e-d-i-2979,フロント:SST5073R.L 2本<br>リア:SSB9030 2本,KYB,SS For Street,1台分,装着後ECS機能は使用不可,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z16A,90/09～00/08,"グレード:GTOツインターボ<br>エンジン形式:3000ガソリン<br>駆動:4WD,4WS<br>その他:ECS車",,72048,,73727,KYB-qq-e-i-2984,KYB-qq-e-d-i-2984,フロント:SST5073R.L 2本<br>リア:SSB9030 2本,KYB,SS For Street,1台分,装着後ECS機能は使用不可,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z16A,90/09～95/06,"グレード:GTO<br>エンジン形式:3000ガソリン<br>駆動:4WD,4WS",,72048,,73726,KYB-qq-e-i-2981,KYB-qq-e-d-i-2981,フロント:SST5073R.L 2本<br>リア:SSB9052 2本,KYB,SS For Street,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z16A,90/09～95/06,"グレード:GTO<br>エンジン形式:3000ガソリン<br>駆動:4WD,4WS<br>その他:ECS車",,72048,,71227,KYB-qq-e-i-2983,KYB-qq-e-d-i-2983,フロント:SST5073R.L 2本<br>リア:SSB9030 2本,KYB,SS For Street,1台分,装着後ECS機能は使用不可,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
三菱,GTO,Z16A,92/01～02/01,グレード:GTOツインターボMRスペシャルバージョン<br>エンジン形式:3000ガソリン<br>駆動:4WD<br>その他:ECS車,,72048,,74592,KYB-qq-e-i-2982,KYB-qq-e-d-i-2982,フロント:SST5073R.L 2本<br>リア:SSB9030 2本,KYB,SS For Street,1台分,装着後ECS機能は使用不可,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,104400,82900,,
