自動車メーカー,車種,型式,グレード,年式,ダウン量 mm(F/R),販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,エンジン,駆動方式,適合詳細,スプリングレート Kgf/mm(F/R),自由長 mm(F/R),備考,注意事項,定価,SET価格
ホンダ,ライフ,JB1,B/G/T/L/メヌエット,1998/10～2003/09,-35/-35,15685,,262819,SKH24-K1B00-qq-e-148,SKH24-K1B00-qq-e-d-148,4571104664949,SKH24-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.6/2.7,260/305,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27500,32900
ホンダ,ライフ,JB5,D/F/C/ディーバ,2003/09～2008/10,-40/-20,14622,,262699,SKA68-K1B00-qq-e-149,SKA68-K1B00-qq-e-d-149,4571104664956,SKA68-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.4/2.1,287/300,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,25500,31600
ホンダ,ライフ,JB7,D/F/C/ディーバ,2003/09～2008/10,-40/-20,14622,,262700,SKA68-K1B00-qq-e-150,SKA68-K1B00-qq-e-d-150,4571104664956,SKA68-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.4/2.1,287/300,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,25500,31600
ホンダ,ライフダンク,JB3,TS/TR/ディーバ,2000/12～2003/09,-45/-55,15685,,262820,SKH24-K1B00-qq-e-152,SKH24-K1B00-qq-e-d-152,4571104664949,SKH24-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.6/2.7,260/305,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27500,32900
マツダ,AZワゴン,MJ22S,カスタムスタイルX/カスタムスタイルT/カスタムスタイルDI/FA/FX/FT-Sスペシャル,2007/02～2008/08,-40/-40,15154,,263006,SKU24-K1B00-qq-e-174,SKU24-K1B00-qq-e-d-174,4571104665069,SKU24-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.3/2.9,250/240,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,26500,32300
マツダ,フレアワゴン,MM32S,XG/XS,2013/04～2015/04,-35/-40,15420,,262860,SKK34-K1B00-qq-e-175,SKK34-K1B00-qq-e-d-175,4571104666714,SKK34-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.1/2.1,265/220,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
マツダ,フレアワゴン,MM32S,XG/XS,2013/04～2015/04,-40/-45,15420,,263025,SKUA0-K1B00-qq-e-176,SKUA0-K1B00-qq-e-d-176,4571104666998,SKUA0-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.5/2.1,259/215,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
マツダ,フレアワゴンカスタムスタイル,MM32S,XS/XT,2013/06～2015/04,-35/-40,15420,,262861,SKK34-K1B00-qq-e-177,SKK34-K1B00-qq-e-d-177,4571104666714,SKK34-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.1/2.1,265/220,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
マツダ,フレアワゴンカスタムスタイル,MM32S,XS/XT,2013/06～2015/04,-35/-40,15420,,263026,SKUA0-K1B00-qq-e-178,SKUA0-K1B00-qq-e-d-178,4571104666998,SKUA0-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.5/2.1,259/215,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
三菱,eKスペースカスタム,B11A,T,2014/02～,-40/-40,15420,,262872,SKK52-K1B00-qq-e-157,SKK52-K1B00-qq-e-d-157,4571104667032,SKK52-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.2/2.1,245/252,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
三菱,eKスポーツ,H82W,R/RS,2006/09～2013/06,-55/-45,14090,,262813,SKE08-K1B00-qq-e-161,SKE08-K1B00-qq-e-d-161,4571104665915,SKE08-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.5/2.3,276/260,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,24500,31000
三菱,eKワゴン,H82W,G/M/GS/MS,2006/09～2013/06,-35/-35,14090,,262814,SKE08-K1B00-qq-e-164,SKE08-K1B00-qq-e-d-164,4571104665915,SKE08-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.5/2.3,276/260,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,24500,31000
三菱,アイ,HA1W,S/M/G,2006/01～2013/09,-35/-35,14888,,262811,SKE00-K1B00-qq-e-165,SKE00-K1B00-qq-e-d-165,4571104664970,SKE00-K1B00,TEIN,S.TECH K-SPECIAL,660,MR,,2.5/3.1,238/250,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,26000,31900
三菱,アイ,HA1W,S/M/G,2006/01～2013/09,-45/-40,14888,,263044,SKE00-K1B00-qq-e-166,SKE00-K1B00-qq-e-d-166,4571104664970,SKE00-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.5/3.1,238/250,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,26000,31900
