自動車メーカー,車種,型式,適合詳細,H/S,シートタイプ,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,商品名DB,スプリングタイプ,アッパーマウント(F/R),スプリングレート(F/R),仕様,備考,注意事項,定価,SET価格
マツダ,ロードスター,NCEC,,ソフトタイプ,,216000,,259561,ZS312XPS-qq-e-295k,ZS312XPS-qq-e-d-295k,ZS312XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-9K/ID70-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み<br>リアは専用減衰力調整ケーブルが付属,フロント純正タワーバー装着不可(純正タワーバー装着には調整ダイヤル突出部の穴空け加工が必要),240000,195000
マツダ,ロードスター,NCEC,,ハードタイプ,,216000,,259562,ZS312XPH-qq-e-296k,ZS312XPH-qq-e-d-296k,ZS312XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-11K/ID70-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み<br>リアは専用減衰力調整ケーブルが付属,フロント純正タワーバー装着不可(純正タワーバー装着には調整ダイヤル突出部の穴空け加工が必要),240000,195000
マツダ,ロードスター,ND5RC,,ソフトタイプ,,198000,,259568,ZS313XPS-qq-e-302k,ZS313XPS-qq-e-d-302k,ZS313XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-203-6K/ID60-203-3K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
マツダ,ロードスター,ND5RC,,ハードタイプ,,198000,,259569,ZS313XPH-qq-e-303k,ZS313XPH-qq-e-d-303k,ZS313XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-203-7K/ID60-203-4K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
三菱,GTO,Z15A/Z16A,,ソフトタイプ,,198000,,259582,ZS641XPS-qq-e-316k,ZS641XPS-qq-e-d-316k,ZS641XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-178-10K/ID60-203-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
三菱,GTO,Z15A/Z16A,,ハードタイプ,,198000,,259583,ZS641XPH-qq-e-317k,ZS641XPH-qq-e-d-317k,ZS641XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-178-12K/ID60-203-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
三菱,エアトレック,CU2W,,ソフトタイプ,,211500,,259580,ZS631XPS-qq-e-314k,ZS631XPS-qq-e-d-314k,ZS631XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-8K/I60-152-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,235000,191250
三菱,エアトレック,CU2W,,ハードタイプ,,211500,,259581,ZS631XPH-qq-e-315k,ZS631XPH-qq-e-d-315k,ZS631XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-10K/ID60-152-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,235000,191250
三菱,ランサーエボリューション/II/III,CD9A/CE9A,,ソフトタイプ,,196200,,259584,ZS601XPS-qq-e-318k,ZS601XPS-qq-e-d-318k,ZS601XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-6K/ID60-203-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,218000,178500
三菱,ランサーエボリューション/II/III,CD9A/CE9A,,ハードタイプ,,196200,,259585,ZS601XPH-qq-e-319k,ZS601XPH-qq-e-d-319k,ZS601XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-206-8K/ID60-203-7K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,218000,178500
三菱,ランサーエボリューションIV/V/VI,CN9A/CP9A,,ソフトタイプ,,196200,,259587,ZS602XPS-qq-e-321k,ZS602XPS-qq-e-d-321k,ZS602XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-6K/ID60-203-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,218000,178500
三菱,ランサーエボリューションIV/V/VI,CN9A/CP9A,,ハードタイプ,,196200,,259588,ZS602XPH-qq-e-322k,ZS602XPH-qq-e-d-322k,ZS602XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-8K/ID60-203-7K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,218000,178500
三菱,ランサーエボリューションVII/VIII,CT9A,,ソフトタイプ,,198000,,259590,ZS603XPS-qq-e-324k,ZS603XPS-qq-e-d-324k,ZS603XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-7K/ID60-203-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
三菱,ランサーエボリューションVII/VIII,CT9A,,ハードタイプ,,198000,,259591,ZS603XPH-qq-e-325k,ZS603XPH-qq-e-d-325k,ZS603XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-9K/ID60-203-7K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,220000,180000
三菱,ランサーエボリューションVIII MR/IX,CT9A,,ソフトタイプ,,205200,,259597,ZS604XPS-qq-e-331k,ZS604XPS-qq-e-d-331k,ZS604XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-7K/ID60-203-6K+FELzS70,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,228000,186000
三菱,ランサーエボリューションVIII MR/IX,CT9A,,ハードタイプ,,205200,,259598,ZS604XPH-qq-e-332k,ZS604XPH-qq-e-d-332k,ZS604XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-203-9K/ID60-203-8K+FELzS70,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,228000,186000
三菱,ランサーエボリューションX,CZ4A,,ソフトタイプ,,205200,,259604,ZS605XPS-qq-e-338k,ZS605XPS-qq-e-d-338k,ZS605XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-178-10K/ID60-178-8K+FELzS130,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,228000,186000
三菱,ランサーエボリューションX,CZ4A,,ハードタイプ,,205200,,259605,ZS605XPH-qq-e-339k,ZS605XPH-qq-e-d-339k,ZS605XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/強化ゴム,ID60-178-12K/ID60-178-10K+FELzS130,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,228000,186000
レクサス,GS350/GS430/GS460,GRS191/UZS190/URS190,,ソフトタイプ,,169200,,259354,ZS011XPS-qq-e-88k,ZS011XPS-qq-e-d-88k,ZS011XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-18K/ID60-203-14K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
レクサス,GS350/GS430/GS460,GRS191/UZS190/URS190,,ハードタイプ,,169200,,259355,ZS011XPH-qq-e-89k,ZS011XPH-qq-e-d-89k,ZS011XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-20K/ID60-203-16K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
レクサス,IS F,USE20,,ソフトタイプ,,169200,,259366,ZS013XPS-qq-e-100k,ZS013XPS-qq-e-d-100k,ZS013XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-16K/ID60-203-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
レクサス,IS F,USE20,,ハードタイプ,,169200,,259367,ZS013XPH-qq-e-101k,ZS013XPH-qq-e-d-101k,ZS013XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-18K/ID60-203-14K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
レクサス,IS250/IS350,GSE20/GSE21,,ソフトタイプ,,169200,,259360,ZS012XPS-qq-e-94k,ZS012XPS-qq-e-d-94k,ZS012XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-16K/ID60-203-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
レクサス,IS250/IS350,GSE20/GSE21,,ハードタイプ,,169200,,259361,ZS012XPH-qq-e-95k,ZS012XPH-qq-e-d-95k,ZS012XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,強化ゴム/強化ゴム,ID60-178-18K/ID60-203-14K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
