自動車メーカー,車種,型式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,バネレート(F/R),減衰力(F/R),車高調整幅 (F/R),備考,注意事項,定価,SET価格
マツダ,AZワゴン,MD22S,2WD/4WD装着可(H14/04～H14/08),88004,,311800,PNS06B-5-qq-e-f1-223k,PNS06B-5-qq-e-d-223k,PNS06B-5,Spiegel,プロスペック・ワゴン,6k/4k,30段/24段 調整式,0～-70/0～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,89800,104800
マツダ,AZワゴン,MD22S,2WD/4WD装着可(H14/09～),83104,,311773,PNS03A-6-qq-e-f1-225k,PNS03A-6-qq-e-d-225k,PNS03A-6,Spiegel,プロスペック・ワゴン,6k/4k,30段/24段 調整式,0～-70/-5～-30,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,84800,99800
マツダ,AZワゴン,MJ21S,2WD/4WD装着可(～H16/11),83104,,311775,PNS03B-2-qq-e-f1-226k,PNS03B-2-qq-e-d-226k,PNS03B-2,Spiegel,プロスペック・ワゴン,6k/4k,30段/24段 調整式,0～-70/-5～-30,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,84800,99800
マツダ,AZワゴン,MJ21S,2WD/4WD装着可(H16/12～),83104,,311785,PNS03C-9-qq-e-f1-227k,PNS03C-9-qq-e-d-227k,PNS03C-9,Spiegel,プロスペック・ワゴン,6k/4k,30段/24段 調整式,-20～-90/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,84800,99800
マツダ,AZワゴン,MJ22S,2WD/4WD装着可,83104,,311776,PNS03C-10-qq-e-f1-228k,PNS03C-10-qq-e-d-228k,PNS03C-10,Spiegel,プロスペック・ワゴン,6k/4k,30段/24段 調整式,-20～-90/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,84800,99800
マツダ,AZワゴン,MJ23S,2WD/4WD装着可,83104,,311809,PNS52-7-qq-e-f1-229k,PNS52-7-qq-e-d-229k,PNS52-7,Spiegel,プロスペック・ワゴン,5k/2k,30段/24段 調整式,-20～-90/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,84800,99800
マツダ,スクラム,DL51V/DM51V,2WD/4WD装着可,48804,,312019,FPNS33-3-qq-e-f1-230k,出さない,FPNS33-3,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,-30～-70/-,フロント調整式ピロアッパーマウント付<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,49800,出さない
マツダ,スクラムトラック,DG16T,,48804,,312013,FBSYS56-90002-qq-e-f1-234k,出さない,FBSYS56-90002,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,,純正アッパーマウント使用<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,49800,出さない
マツダ,スクラムトラック,DG16T,,78204,,312027,PNS56A-02-qq-e-f1-235k,出さない,PNS56A-02,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,,フロント調整式ピロアッパーマウント付<br>フロント車高調・リアショック(リーフは付属しません),ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,出さない
マツダ,スクラムトラック,DG63T,2WD/4WD,48804,,312043,FPNS05-02-qq-e-f1-231k,出さない,FPNS05-02,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,0～-70/-,フロント調整式ピロアッパーマウント付<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,49800,出さない
マツダ,スクラムトラック,DG63T,2WD/4WD,78204,,312049,PNS09A-2-qq-e-f1-233k,出さない,PNS09A-2,Spiegel,プロスペック・ワゴン,6k/-,30段/24段 調整式,0～-70/-,フロント調整式ピロアッパーマウント付<br>フロント車高調・リアショック(リーフは付属しません),ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,出さない
マツダ,スクラムトラック,DG63T,2WD<br>特装車装着不可,107800,,312051,PNS09B-2-qq-e-f1-232k,出さない,PNS09B-2,Spiegel,プロスペック・ワゴン,6k/5.8k,30段/24段 調整式,0～-70/-40～-45,フロント調整式ピロアッパーマウント付<br>フロント車高調・リアリーフ&ショックのセット商品<br>強度検討書付き<br>車検非対応(要構造変更申請),ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,110000,出さない
マツダ,フレア,MJ34S/MJ44S,,78204,,311642,BSYS52-7-qq-e-f1-236k,BSYS52-7-qq-e-d-236k,BSYS52-7,Spiegel,プロスペック・ワゴン,5k/2k,30段/24段 調整式,-20～-90/-15～-50,純正アッパーマウント使用,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,94800
マツダ,フレアクロスオーバー,MS31S/MS41S,,78204,,311635,BSYS52-11-qq-e-f1-237k,BSYS52-11-qq-e-d-237k,BSYS52-11,Spiegel,プロスペック・ワゴン,5k/2k,30段/24段 調整式,-25～-90/-35～-50,純正アッパーマウント使用,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,94800
マツダ,フレアワゴン,MM32S/MM42S,,78204,,311643,BSYS52-8-qq-e-f1-238k,BSYS52-8-qq-e-d-238k,BSYS52-8,Spiegel,プロスペック・ワゴン,5k/2k,30段/24段 調整式,-30～-70/-40～-60,純正アッパーマウント使用,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,94800
三菱,eKカスタム,B11W,,78204,,311825,SP01015107001-1-qq-e-f1-203k,SP01015107001-1-qq-e-d-203k,SP01015107001-1,Spiegel,プロスペック・ワゴン,4k/2.3k,30段/30段 調整式,0～-65/-30～-55,強化ゴムマウント,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,94800
三菱,ミニキャブトラック,DS16T,,48804,,312040,FBSYS56-90003-qq-e-f1-204k,出さない,FBSYS56-90003,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,,純正アッパーマウント使用<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,49800,出さない
三菱,ミニキャブトラック,DS16T,,78204,,312052,PNS56A-03-qq-e-f1-205k,出さない,PNS56A-03,Spiegel,プロスペック・ワゴン,6k/-,30段/- 調整式,,フロント調整式ピロアッパーマウント付<br>フロント車高調・リアショック(リーフは付属しません),ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,79800,出さない
