自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
日産,ジューク,F15/YF15,H22～UP,,95506,,247548,SS-NI61-qq-e-f1-211k,SS-NI61-qq-e-d-211k,SS-NI61,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,シルビア,CS14/S14,H5～H11,,102707,,247798,SS-NI34-qq-e-f1-124,SS-NI34-qq-e-d-124,SS-NI34,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,シルビア,PS13/KPS13/S13,S63～H5,,102707,,246921,SS-NI33-qq-e-f1-116,SS-NI33-qq-e-d-116,SS-NI33,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,シルビア,S15,H11～H14,,102707,,247542,SS-NI35-qq-e-f1-126,SS-NI35-qq-e-d-126,SS-NI35,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,シルフィ,TB17,H24～UP,,95506,,247230,SS-NI32-01-qq-e-f1-210k,SS-NI32-01-qq-e-d-210k,SS-NI32-01,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,スカイライン,HV37,H26～UP,2WD 3500cc,117111,,247511,SS-IN15-1-qq-e-f1-195k,SS-IN15-1-qq-e-d-195k,SS-IN15-1,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,137100
日産,スカイライン,R32/HCR32/HR32/ECR32,H1～H5,2WD,102707,,247543,SS-NI36-qq-e-f1-130,SS-NI36-qq-e-d-130,SS-NI36,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイライン,R33/ECR33/HR33,H5～H11,2WD,102707,,247232,SS-NI38-qq-e-f1-131,SS-NI38-qq-e-d-131,SS-NI38,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイライン,R34/HR34/ER34,H10～H14,2WD<br>リアショック◎(アイ)タイプ,102707,,246357,SS-NI42-qq-e-f1-132,SS-NI42-qq-e-d-132,SS-NI42,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイライン,V35/PV35,H13～H19,4WD不可,95506,,247508,SS-IN05-qq-e-f1-134,SS-IN05-qq-e-d-134,SS-IN05,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/9K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,スカイライン,V36/PV36/KV36,H18～H26,4WD不可,95506,,247509,SS-IN07-qq-e-f1-135,SS-IN07-qq-e-d-135,SS-IN07,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/9K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,スカイライン,YV37/ZV37,H26～UP,2000cc,117111,,247512,SS-IN15-qq-e-f1-136,SS-IN15-qq-e-d-136,SS-IN15,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,137100
日産,スカイライン/スカイラインGT-R,BNR32/HNR32,H1～H6,4WD<br>GTS-4,102707,,247231,SS-NI37-qq-e-f1-129,SS-NI37-qq-e-d-129,SS-NI37,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイラインGT-R,BCNR33,H6～H11,,102707,,247544,SS-NI39-qq-e-f1-127,SS-NI39-qq-e-d-127,SS-NI39,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイラインGT-R,BNR34,H10～H14,リアショック凹(コの字)タイプ,102707,,247545,SS-NI41-qq-e-f1-128,SS-NI41-qq-e-d-128,SS-NI41,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,スカイラインクーペ,CKV36,H19～H26,4WD不可,95506,,246894,SS-IN07-A-qq-e-f1-137,SS-IN07-A-qq-e-d-137,SS-IN07-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/9K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,スカイラインクーペ,CPV35,H15～H19,4WD不可,95506,,247233,SS-NI44-qq-e-f1-138,SS-NI44-qq-e-d-138,SS-NI44,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,スカイラインクーペ,R34/HR34/ER34,H10～H14,2WD<br>ハイキャス付<br>リアショック凹(コの字)タイプ,102707,,246678,SS-NI43-qq-e-f1-133,SS-NI43-qq-e-d-133,SS-NI43,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,セフィーロ,A32,H6～H10,,102707,,247229,SS-NI06-qq-e-f1-139,SS-NI06-qq-e-d-139,SS-NI06,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,セフィーロ,A33,H10～H15,4WD不可,102707,,246356,SS-NI07-qq-e-f1-140,SS-NI07-qq-e-d-140,SS-NI07,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,最大ダウン量(ノーマル比)<br>80～90mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,ティアナ,PJ31/J31,H15～H20,2WD(4WD不可),95506,,246680,SS-NI50-qq-e-f1-143,SS-NI50-qq-e-d-143,SS-NI50,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/10K,最大ダウン量(ノーマル比)<br>F:約65mm/R:約70mm,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,ティアナ,PJ32/J32,H20～H26,2WD(4WD不可),95506,,247547,SS-NI51-qq-e-f1-144,SS-NI51-qq-e-d-144,SS-NI51,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,ティアナ,TNJ31,H15～H20,4WD(2WD不可),95506,,246679,SS-NI49-qq-e-f1-145,SS-NI49-qq-e-d-145,SS-NI49,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,ティアナ,TNJ32,H20～H26,4WD(2WD不可),95506,,246923,SS-NI51-A-qq-e-f1-146,SS-NI51-A-qq-e-d-146,SS-NI51-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,ティーダ,C11/JC11,H16～H24,2WD,95506,,247546,SS-NI48-A-qq-e-f1-142,SS-NI48-A-qq-e-d-142,SS-NI48-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,ノート,E11/ZE11,H17～H24,2WD,95506,,246925,SS-NI56-A-qq-e-f1-147,SS-NI56-A-qq-e-d-147,SS-NI56-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,6K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,パルサー,EN14/FN14/HN14/N14,H2～H7,2WD,102707,,247537,SS-NI21-qq-e-f1-148,SS-NI21-qq-e-d-148,SS-NI21,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,パルサー,EN15/FN15/HN15/SN15,H7～H12,2WD,102707,,247538,SS-NI23-qq-e-f1-149,SS-NI23-qq-e-d-149,SS-NI23,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,パルサーGTI-R,RNN14,H2～H7,4WD,102707,,246918,SS-NI22-qq-e-f1-150,SS-NI22-qq-e-d-150,SS-NI22,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,フーガ,PY50/GY50/Y50,H16～H21,4WD不可,95506,,247510,SS-IN08-qq-e-f1-151,SS-IN08-qq-e-d-151,SS-IN08,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,16K/9K,ダウン量(ノーマル比)<br>最大60～70mm,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,SSTYPE-LUX,リア装着後減衰力調整不可,128000,2000,114300
日産,フーガ,Y51/KY51,H21～UP,4WD不可,95506,,246328,SS-IN16-qq-e-f1-152,SS-IN16-qq-e-d-152,SS-IN16,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,フェアレディZ,S30,S44～S47,前期<br>前後ストラット外径:50.8mm,124313,,246915,SS-NI01-qq-e-f1-153,出さない,SS-NI01,XYZ,SSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,9K/8K,,フルタップ式車高調<br>減衰力30段,前後要溶接,,168000,2000,出さない
日産,フェアレディZ,Z32,H1～H12,,102707,,247536,SS-NI02-qq-e-f1-154,SS-NI02-qq-e-d-154,SS-NI02,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
日産,フェアレディZ,Z33,H14～H20,4WD不可,95506,,247228,SS-NI03-qq-e-f1-155,SS-NI03-qq-e-d-155,SS-NI03,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/6K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,フェアレディZ,Z34,H20～UP,4WD不可,95506,,247797,SS-NI04-qq-e-f1-156,SS-NI04-qq-e-d-156,SS-NI04,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/6K,,フルタップ式車高調<br>減衰力30段<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,128000,2000,114300
日産,プリメーラ,P11,H7～H13,2WD<br>リアアッパーマウントボルト間:172mm,109909,,246677,SS-NI27-qq-e-f1-159,SS-NI27-qq-e-d-159,SS-NI27,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,148000,2000,129500
日産,プリメーラ,P11,H7～H13,2WD<br>リアアッパーマウントボルト間:90mm,109909,,246919,SS-NI28-qq-e-f1-160,SS-NI28-qq-e-d-160,SS-NI28,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,148000,2000,129500
日産,ブルーバードシルフィ,G10/FG10/QG10,H12～H17,2WD,95506,,246920,SS-NI31-qq-e-f1-157,SS-NI31-qq-e-d-157,SS-NI31,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/6K,ダウン量<br>最大約55～65mm,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,128000,2000,114300
日産,ブルーバードシルフィ,G11/KG11,H17～H24,2WD,95506,,247235,SS-NI48-qq-e-f1-158,SS-NI48-qq-e-d-158,SS-NI48,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,マーチ,K12,H14～H22,2WD,95506,,246916,SS-NI18-qq-e-f1-161,SS-NI18-qq-e-d-161,SS-NI18,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,6K/4K,ダウン量(ノーマル比)<br>F:約90mm/R:約65mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
日産,マーチ,K13,H22～UP,,102707,,246917,SS-NI20-qq-e-f1-162,SS-NI20-qq-e-d-162,SS-NI20,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,6K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,CR-V,RD2,H7～H13,2WD,102707,,246891,SS-HN27-qq-e-f1-164,SS-HN27-qq-e-d-164,SS-HN27,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,CR-V,RD4/RD6,H13～H18,2WD,117111,,247191,SS-HN28-qq-e-f1-165,SS-HN28-qq-e-d-165,SS-HN28,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,フルタップ式車高調<br>F減衰力36段/R減衰力30段,,,158000,2000,137100
ホンダ,CR-V,RE3/RE4,H18～H23,,102707,,246647,SS-HN29-qq-e-f1-166,SS-HN29-qq-e-d-166,SS-HN29,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,CR-V,RM1,H23～H28,,102707,,247192,SS-HN29-1-qq-e-f1-167,SS-HN29-1-qq-e-d-167,SS-HN29-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,CR-V,RW1,H30～UP,4WD不可,102707,,247501,SS-HN29-2-qq-e-f1-193k,SS-HN29-2-qq-e-d-193k,SS-HN29-2,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,10K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,CR-Z,ZF1/ZF2,H22～H29,,95506,,247772,SS-HN30-qq-e-f1-168,SS-HN30-qq-e-d-168,SS-HN30,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,NSX,NA1,H2～H12,,102707,,247435,SS-AC12-qq-e-f1-169,SS-AC12-qq-e-d-169,SS-AC12,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,126900
ホンダ,S2000,AP1/AP2,H11～H21,,95506,,247193,SS-HN47-qq-e-f1-170,SS-HN47-qq-e-d-170,SS-HN47,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/10K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,アコード,CD3/CD4/CD5/CD6,H5～H8,,102707,,247488,SS-HN03-qq-e-f1-171,SS-HN03-qq-e-d-171,SS-HN03,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコード,CF3,H9～H14,,102707,,246643,SS-HN06-B-qq-e-f1-172,SS-HN06-B-qq-e-d-172,SS-HN06-B,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコード,CF4,H9～H14,,102707,,246644,SS-HN06-C-qq-e-f1-173,SS-HN06-C-qq-e-d-173,SS-HN06-C,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコード,CL1,H9～H14,,102707,,247187,SS-HN06-A-qq-e-f1-174,SS-HN06-A-qq-e-d-174,SS-HN06-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコード,CL3,H9～H14,,102707,,246322,SS-HN06-qq-e-f1-175,SS-HN06-qq-e-d-175,SS-HN06,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコード,CL7/CL9,H14～H20,2WD,95506,,247491,SS-HN07-qq-e-f1-176,SS-HN07-qq-e-d-176,SS-HN07,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,アコード,CU1/CU2,H20～H25,,95506,,247493,SS-HN08-qq-e-f1-177,SS-HN08-qq-e-d-177,SS-HN08,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,アコードクーペ,CB7,H2～H4,,102707,,247186,SS-HN02-qq-e-f1-178,SS-HN02-qq-e-d-178,SS-HN02,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコードツアラー,CW1/CW2,H20～H25,,95506,,247492,SS-HN08-A-qq-e-f1-179,SS-HN08-A-qq-e-d-179,SS-HN08-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,アコードハイブリッド,CR6,H25～UP,,102707,,247769,SS-HN09-1-qq-e-f1-191k,SS-HN09-1-qq-e-d-191k,SS-HN09-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコードワゴン,CE1/CF2,H6～H9,,102707,,247487,SS-HN03-B-qq-e-f1-181,SS-HN03-B-qq-e-d-181,SS-HN03-B,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコードワゴン,CF6,H9～H14,,102707,,246321,SS-HN06-D-qq-e-f1-182,SS-HN06-D-qq-e-d-182,SS-HN06-D,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,アコードワゴン,CH9,H9～H14,,102707,,247768,SS-HN06-E-qq-e-f1-183,SS-HN06-E-qq-e-d-183,SS-HN06-E,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,インサイト,ZE2,H21～H26,,95506,,247774,SS-HN35-qq-e-f1-184,SS-HN35-qq-e-d-184,SS-HN35,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,インスパイア,CP3,H19～H24,,95506,,246889,SS-HN09-qq-e-f1-185,SS-HN09-qq-e-d-185,SS-HN09,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,インスパイア,UA4/UA5,H10～H15,,109909,,247437,SS-AC15-qq-e-f1-186,SS-AC15-qq-e-d-186,SS-AC15,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
ホンダ,インテグラ,DA5,H1～H5,USA仕様<br>リアショック凹(コの字)タイプ,102707,,246292,SS-AC05-qq-e-f1-188,出さない,SS-AC05,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,インテグラ,DA5,H1～H5,リアショック◎(アイ)タイプ,102707,,247431,SS-AC03-qq-e-f1-187,SS-AC03-qq-e-d-187,SS-AC03,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,インテグラ,DA6,H1～H5,USA仕様<br>リアショック凹(コの字)タイプ,102707,,247432,SS-AC06-qq-e-f1-190,出さない,SS-AC06,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,インテグラ,DA6,H1～H5,リアショック◎(アイ)タイプ,102707,,246604,SS-AC04-qq-e-f1-189,SS-AC04-qq-e-d-189,SS-AC04,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,インテグラ,DC1,H5～H13,USA仕様<br>リアショック凹(コの字)タイプ,102707,,246606,SS-AC09-qq-e-f1-192,出さない,SS-AC09,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,インテグラ,DC1,H5～H13,リアショック◎(アイ)タイプ,102707,,246605,SS-AC07-qq-e-f1-191,SS-AC07-qq-e-d-191,SS-AC07,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,インテグラ,DC2,H5～H13,USA仕様<br>リアショック凹(コの字)タイプ,102707,,247434,SS-AC10-qq-e-f1-194,出さない,SS-AC10,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,インテグラ,DC2,H5～H13,リアショック◎(アイ)タイプ,102707,,247433,SS-AC08-qq-e-f1-193,SS-AC08-qq-e-d-193,SS-AC08,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,インテグラタイプR,DC5,H13～H19,,95506,,247436,SS-AC13-qq-e-f1-195,SS-AC13-qq-e-d-195,SS-AC13,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,128000,2000,114300
ホンダ,オデッセイ,RB1/RB2,H15～H20,AFS付車,95506,,246650,SS-HN43-A-qq-e-f1-197,SS-HN43-A-qq-e-d-197,SS-HN43-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/18K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,128000,2000,114300
ホンダ,オデッセイ,RB1/RB2,H15～H20,AFS無車,95506,,246892,SS-HN43-qq-e-f1-198,SS-HN43-qq-e-d-198,SS-HN43,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/18K,ダウン量(ノーマル比)<br>F:約70mm/R:約60mm,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,128000,2000,114300
ホンダ,オデッセイ,RB3/RB4,H20～H25,,95506,,246651,SS-HN43-B-qq-e-f1-199,SS-HN43-B-qq-e-d-199,SS-HN43-B,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/18K,ダウン量(ノーマル比)<br>F:約70mm/R:約60mm,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,128000,2000,114300
ホンダ,オデッセイ,RC1,H26～UP,4WD不可,95506,,246649,SS-HN43-1-qq-e-f1-200,SS-HN43-1-qq-e-d-200,SS-HN43-1,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,10K/8K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,シビック,EG3/EG4,H3～H7,USA仕様<br>シングルカム<br>リアショック凹(コの字)タイプ,102707,,247189,SS-HN16-qq-e-f1-202,出さない,SS-HN16,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,シビック,EG3/EG4,H3～H7,シングルカム<br>リアショック◎(アイ)タイプ,102707,,247188,SS-HN14-qq-e-f1-201,SS-HN14-qq-e-d-201,SS-HN14,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビック,EG6,H3～H7,USA仕様<br>ツインカム<br>リアショック凹(コの字)タイプ,102707,,246323,SS-HN17-qq-e-f1-204,出さない,SS-HN17,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,シビック,EG6,H3～H7,ツインカム<br>リアショック◎(アイ)タイプ,102707,,247495,SS-HN15-qq-e-f1-203,SS-HN15-qq-e-d-203,SS-HN15,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビック,EK2/EK3/EK8,H7～H12,,102707,,247771,SS-HN18-qq-e-f1-205,SS-HN18-qq-e-d-205,SS-HN18,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビック,EK4/EK9,H7～H12,,102707,,247496,SS-HN19-qq-e-f1-206,SS-HN19-qq-e-d-206,SS-HN19,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビック,ES1/ES3/EU1/EU3,H12～H17,,95506,,247497,SS-HN21-qq-e-f1-207,SS-HN21-qq-e-d-207,SS-HN21,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/8K,,減衰力30段<br>リア:ネジ式,,,128000,2000,114300
ホンダ,シビック,FD1/FG1,H17～H24,,95506,,247498,SS-HN22-qq-e-f1-208,SS-HN22-qq-e-d-208,SS-HN22,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,シビック,FK7/FC1,H29～UP,フロントストラット外径φ52のセダン/ハッチバックのみ,95506,,246646,SS-HN25-6-qq-e-f1-192k,SS-HN25-6-qq-e-d-192k,SS-HN25-6,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,シビック/CR-X,EF2,H1～H3,USA仕様<br>リアショック凹(コの字)タイプ,102707,,247770,SS-HN12-qq-e-f1-213,出さない,SS-HN12,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
ホンダ,シビック/CR-X,EF2,H1～H3,リアショック◎(アイ)タイプ,102707,,247494,SS-HN10-qq-e-f1-212,SS-HN10-qq-e-d-212,SS-HN10,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビック/CR-X,EF6/EF7/EF8,S63～H4,USA仕様<br>リアショック凹(コの字)タイプ,102707,,246645,SS-HN13-qq-e-f1-215,出さない,SS-HN13,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
